ID	Rack	Pos	PopID	Mom	Indiv	Origin	Treat	MsrDay	MsrDate	LfCount	MaxLfLgth	MaxLfWdth	Bolted	BoltCount	MaxBoltHt	BoltHt1	BoltHt2	BoltHt3	BoltHt4	BoltHt5	BoltHt6	BoltHt7	FlrHeadCount	Notes	HarvestDay	HarvestDate	CrownDiam.mm	ShootMass.g	RootMass.g	BiomassNotes			
US012.29.h	27	31	US012	29	h	inv	nut def	80	3-Dec-09	15	14.1	4.1	n												82	5-Dec-09	6.74	1.176	2.633				
US012.31.b	44	7	US012	31	b	inv	cont	84	7-Dec-09	7	34.9	6.6	n												84	7-Dec-09	5.87	0.83	0.416				
US012.31.c	F2	42	US012	31	c	inv	flood	71	24-Nov-09	8	15.3	3.6	n												74	27-Nov-09	3.58	0.18	0.095				
US012.31.d	5	13	US012	31	d	inv	cont	85	8-Dec-09	21	31	6.9	n												86	9-Dec-09	7.44	3.084	1.614				
US012.31.f	11	29	US012	31	f	inv	cut	77	30-Nov-09	15			n												77	30-Nov-09	4.77		0.129				
US012.31.h	47	22	US012	31	h	inv	nut def	80	3-Dec-09	9	14.4	2.3	n												80	3-Dec-09	4.2	0.561	0.94				
US012.35.b	40	5	US012	35	b	inv	cont	84	7-Dec-09	13	28.1	7	n												84	7-Dec-09	8.35	2.91	5.605				
US012.35.h	9	15	US012	35	h	inv	cont	85	8-Dec-09	10	5.2	4.7	n												85	8-Dec-09	6.98	2.81	0.985				
US013.14.a	2	6	US013	14	a	inv	nut def	78	1-Dec-09	9	16.6	5.1	n												78	1-Dec-09	6.02	1.16	2.366				
US013.2.a	40	44	US013	2	a	inv	cont																	missing									
US013.23.b	18	42	US013	23	b	inv	cont	85	8-Dec-09	8	20	4.6	n												85	8-Dec-09	5.45	2.44	1.422				
US014.16.a	41	40	US014	16	a	inv	cut	76	29-Nov-09	31			n												76	29-Nov-09	7.32		1.624				
US014.16.c	16	46	US014	16	c	inv	cut	77	30-Nov-09	24			n												77	30-Nov-09	8.84		0.796				
US014.16.e	6	40	US014	16	e	inv	cont	86	9-Dec-09	13	29.8	5.9	n												86	9-Dec-09	8.03	1.577	0.833				
US014.16.f	33	14	US014	16	f	inv	cut	76	29-Nov-09	27			n												76	29-Nov-09	6.34		2.59				
US014.16.i	29	10	US014	16	i	inv	cont	85	8-Dec-09	15	23.7	6	n												85	8-Dec-09	6.66	3.613	2.28				
US014.16.j	24	31	US014	16	j	inv	cont	85	8-Dec-09	12	26.1	6.2	n												85	8-Dec-09	8.72	3.675	4.231				
US014.16.k	13	32	US014	16	k	inv	nut def	78	1-Dec-09	15	16.2	4.1	n												78	1-Dec-09	5.22	1.528	5.996				
US014.16.m	18	48	US014	16	m	inv	cont	85	8-Dec-09	10	24	5.3	n												85	8-Dec-09	6.92	3.458	1.835				
US014.17.b	30	50	US014	17	b	inv	cont	84	7-Dec-09	19	24.1	4.8	n												84	7-Dec-09	7.43	3.312	2.585				
US014.17.c	11	35	US014	17	c	inv	cut	77	30-Nov-09	18			n												77	30-Nov-09	6.84		0.854				
US014.17.f	25	11	US014	17	f	inv	cont	85	8-Dec-09	24	22	4.4	n												85	8-Dec-09	10.23	4.552	3.778				
US014.17.g	5	15	US014	17	g	inv	cont	85	8-Dec-09	23	27.9	6.7	n												86	9-Dec-09	5.88	3.403	0.99				
US014.20.a	26	29	US014	20	a	inv	nut def	80	3-Dec-09	18	16.1	5.4	n												80	3-Dec-09	6.09	2.17	6.204				
US014.20.b	36	6	US014	20	b	inv	nut def	75	28-Nov-09	13	17.3	3.8	n												77	30-Nov-09	5.41	1.354	3.135				
US014.22.a	9	8	US014	22	a	inv	cont	85	8-Dec-09	19	23.2	5.7	n												85	8-Dec-09	7.04	4.15	1.454				
US014.22.b	2	27	US014	22	b	inv	nut def	78	1-Dec-09	16	17.3	4.7	n												78	1-Dec-09	5.12	1.772	5.431				
US014.22.c	27	21	US014	22	c	inv	nut def	80	3-Dec-09	13	18.8	4.5	n												82	5-Dec-09	5.42	1.246	2.335				
US014.22.f	20	44	US014	22	f	inv	nut def	80	3-Dec-09	17	16.6	4.3	n												80	3-Dec-09	4.86	1.49	3.529				
US014.22.g	4	15	US014	22	g	inv	cut	76	29-Nov-09	29			n												76	29-Nov-09	6.76		2.121				
US014.22.h	10	49	US014	22	h	inv	cut	76	29-Nov-09	19			n												76	29-Nov-09	5.48		1.009				
US014.4.b	49	31	US014	4	b	inv	nut def	75	28-Nov-09	16	15.2	4.2	n												77	30-Nov-09	4.24	1.119	1.911				
US014.4.d	12	18	US014	4	d	inv	cont	86	9-Dec-09	22	23.1	4.4	n												85	9-Dec-09	5.66	3.748	2.36				
US015.13.a	49	32	US015	13	a	inv	nut def	75	28-Nov-09	12	16.5	4.8	n												77	30-Nov-09	5.92	1.281	2.979				
US015.13.b	44	13	US015	13	b	inv	cont	84	7-Dec-09	16	27.2	8.8	n												84	7-Dec-09	6.68	4.178	1.713				
US015.13.f	30	37	US015	13	f	inv	cont	86	9-Dec-09	16	31.1	5.4	n												86	9-Dec-09	6.13	3.145	0.944				
US015.13.h	5	50	US015	13	h	inv	cont	85	8-Dec-09	16	22.6	5.5	n												86	9-Dec-09	6.66	2.91	1.196				
US015.13.j	7	36	US015	13	j	inv	cont	86	9-Dec-09	10	23.3	4	n												86	9-Dec-09	6.83	2.833	0.974				
US015.13.k	13	11	US015	13	k	inv	nut def	78	1-Dec-09	10	14.5	3.9	n												78	1-Dec-09	5.38	1.195	2.491				
US015.15.d	18	39	US015	15	d	inv	cont	85	8-Dec-09	17	25.7	5.6	n												85	8-Dec-09	8.51	3.349	2.544				
US015.15.e	12	23	US015	15	e	inv	cont	86	9-Dec-09	14	29.9	5.9	n												85	9-Dec-09	6.12	2.912	1.38				
US015.15.f	38	44	US015	15	f	inv	cut	76	29-Nov-09	17			n												76	29-Nov-09	6.46		0.779				
US015.15.g	F2	4	US015	15	g	inv	flood	71	24-Nov-09	10	17	4.2	n											leaf miner	74	27-Nov-09	5.77	0.87	0.23				
US015.15.j	25	44	US015	15	j	inv	cont	85	8-Dec-09	10	20.5	6.2	n												85	8-Dec-09	7.57	2.347	0.659				
US015.17.a	41	39	US015	17	a	inv	cut	76	29-Nov-09	27			n												76	29-Nov-09	6.42		0.886				
US015.17.b	27	11	US015	17	b	inv	nut def	80	3-Dec-09	11	15.6	3.8	n												80	3-Dec-09	7.07	1.234	2.435				
US015.17.f	36	31	US015	17	f	inv	nut def	77	30-Nov-09	18	13.7	5.6	n												77	30-Nov-09	5.2	1.513	2.754				
US015.17.g	4	47	US015	17	g	inv	cut	76	29-Nov-09	32			n												76	29-Nov-09	7.29		1.696				
US015.17.h	47	7	US015	17	h	inv	nut def	80	3-Dec-09	11	18.1	4.8	n												80	3-Dec-09	4.61	1.314	1.675				
US015.17.k	24	36	US015	17	k	inv	cont	85	8-Dec-09	12	29.6	6.6	n												85	8-Dec-09	8.24	3.543	3.113				
US015.2.a	2	30	US015	2	a	inv	nut def	78	1-Dec-09	17	16.8	4.8	n												78	1-Dec-09	5.48	1.283	4.245				
US015.2.b	10	36	US015	2	b	inv	cut	76	29-Nov-09	39			n												76	29-Nov-09	7.85		2.385				
US015.2.d	20	19	US015	2	d	inv	nut def	80	3-Dec-09	20	15.5	4.8	n												80	3-Dec-09	5.45	1.618	4.278				
US015.3.a	16	47	US015	3	a	inv	cut	77	30-Nov-09	22			n												77	30-Nov-09	8.72		1.185				
US015.3.c	40	30	US015	3	c	inv	cont	84	7-Dec-09	21	30.1	5.6	n												84	7-Dec-09	9.18	5.54	3.254				
US015.3.d	6	10	US015	3	d	inv	cont	86	9-Dec-09	15	21.2	7.5	n												86	9-Dec-09	6.97	2.911	1.194				
US015.3.e	34	17	US015	3	e	inv	cont	84	7-Dec-09	22	25.7	5.3	n												84	7-Dec-09	9.48	4.301	4.976				
US015.3.g	9	27	US015	3	g	inv	cont	85	8-Dec-09	16	24.2	4.6	n												85	8-Dec-09	9.23	2.372	0.974				
US015.3.k	11	37	US015	3	k	inv	cut	77	30-Nov-09	23			n												77	30-Nov-09	7.69		0.702				
US017.36.e	24	18	US017	36	e	inv	cont	85	8-Dec-09	27	21.2	5.7	y	1	5	5							0		85	8-Dec-09	7.25	2.2	0.960				
US018.11.a	41	9	US018	11	a	inv	cut	76	29-Nov-09	39			n												76	29-Nov-09	7.16		1.108				
US018.11.c	18	45	US018	11	c	inv	cont	85	8-Dec-09	12	19	5.1	n												85	8-Dec-09	8.88	1.531	0.851				
US018.11.f	2	3	US018	11	f	inv	nut def	78	1-Dec-09	13	14.1	3	n												78	1-Dec-09	6.5	0.867	2.261				
US018.31.a	11	36	US018	31	a	inv	cut	77	30-Nov-09	25			n												77	30-Nov-09	7.42		1.714				
US018.31.b	7	44	US018	31	b	inv	cont	86	9-Dec-09	9	26.5	5.2	n												86	9-Dec-09	6.77	2.266	0.793				
US018.5.a	36	23	US018	5	a	inv	nut def	77	30-Nov-09	21	17.7	5.2	n												77	30-Nov-09	5.68	1.741	4.071				
US018.5.d	20	3	US018	5	d	inv	nut def	80	3-Dec-09	12	10.3	1.3	n												90	13-Dec-09	5.29	0.654	1.592				
US019.6.c	7	24	US019	6	c	inv	cont	86	9-Dec-09	9	33.5	7.9	n												86	9-Dec-09	7.34	3.272	1.444				
US020.24.b	47	23	US020	24	b	inv	nut def	80	3-Dec-09	13	18.5	4.7	n												80	3-Dec-09	6.22	1.677	5.241				
US026.24.i	47	50	US026	24	i	inv	nut def	80	3-Dec-09	12	15	4	n												80	3-Dec-09	4.14	0.726	1.892				
US020.24.c	24	35	US020	24	c	inv	cont	85	8-Dec-09	24	27.1	6.2	n												85	8-Dec-09	7.12	4.042	2.887				
US020.24.d	F2	14	US020	24	d	inv	flood	71	24-Nov-09	10	20.9	4.2	n												74	27-Nov-09	5.42	0.635	0.156				
US020.24.e	41	50	US020	24	e	inv	cut	76	29-Nov-09	23			n												76	29-Nov-09	7.6		0.981				
US020.24.f	7	8	US020	24	f	inv	cont	86	9-Dec-09	3	23.4	4.9	y	1	38	38							0		86	9-Dec-09	7.59	3.219	0.739				
US020.27.a	26	37	US020	27	a	inv	nut def	80	3-Dec-09	40	14.2	4.1	n												80	3-Dec-09	6.23	1.938	10.552				
US020.27.b	11	17	US020	27	b	inv	cut	77	30-Nov-09	32			n												77	30-Nov-09	8.23		1.527				
US020.42.a	5	32	US020	42	a	inv	cont	85	8-Dec-09	10	26.7	5.1	n												86	9-Dec-09	4.86	1.406	1.538				
US020.42.b	16	40	US020	42	b	inv	cut	77	30-Nov-09	24			n												77	30-Nov-09	8.12		1.052				
US020.42.d	36	10	US020	42	d	inv	nut def	75	28-Nov-09	11	17.5	4	n												77	30-Nov-09	5.11	0.956	3.731				
US020.42.f	25	31	US020	42	f	inv	cont	85	8-Dec-09	11	31.5	6.2	n												85	8-Dec-09	9.01	2.663	1.456				
US020.42.g	40	22	US020	42	g	inv	cont	84	7-Dec-09	45	31.2	5.3	n												84	7-Dec-09	8.85	4.161	0.739				
US021.1.a	29	4	US021	1	a	inv	cont	85	8-Dec-09	17	21.7	7	n												85	8-Dec-09	8.06	3.838	1.973				
US021.10.a	47	17	US021	10	a	inv	nut def	80	3-Dec-09	13	14.2	3.2	n												80	3-Dec-09	4.5	1.301	2.391				
US021.3.a	41	7	US021	3	a	inv	cut																	missing									
US021.3.b	30	16	US021	3	b	inv	cont	86	9-Dec-09	18	31	8.5	n												86	9-Dec-09	8.69	4.936	2.022				
US021.3.c	44	42	US021	3	c	inv	cont	84	7-Dec-09	13	24.8	6.3	n												84	7-Dec-09	7.56	3.614	3.36				
US021.8.b	4	41	US021	8	b	inv	cut	76	29-Nov-09	29			n												76	29-Nov-09	7.71		2.917				
US021.8.c	24	25	US021	8	c	inv	cont	85	8-Dec-09	23	24.4	6.4	n												85	8-Dec-09	8.78	5.376	3.451				
US021.8.d	16	30	US021	8	d	inv	cut	77	30-Nov-09	30			n												77	30-Nov-09	7.53		1.664				
US021.8.e	40	8	US021	8	e	inv	cont	84	7-Dec-09	19	23	4.6	n												84	7-Dec-09	7.08	3.888	5.899				
US021.8.g	6	34	US021	8	g	inv	cont	86	9-Dec-09	16	26.1	5.8	n												86	9-Dec-09	8.45	3.408	1.5				
US021.8.i	2	13	US021	8	i	inv	nut def	78	1-Dec-09	16	14.6	3.6	n												78	1-Dec-09	7.19	2.058	3.142				
US021.8.j	25	4	US021	8	j	inv	cont	85	8-Dec-09	27	27.2	5.3	n												85	8-Dec-09	8.42	3.693	1.944				
US021.8.k	13	28	US021	8	k	inv	nut def	78	1-Dec-09	13	16.7	5.5	n												78	1-Dec-09	5.6	1.531	3.667				
US022.17.a	12	47	US022	17	a	inv	cont	86	9-Dec-09	12	27.2	5.4	n												85	9-Dec-09	7.72	2.827	2.123				
US022.17.c	36	44	US022	17	c	inv	nut def	77	30-Nov-09	14	15.1	3.1	n												77	30-Nov-09	5.63	1.263	3.136				
US022.17.d	27	18	US022	17	d	inv	nut def	80	3-Dec-09	14	15.6	6.1	n												82	5-Dec-09	6.33	1.397	3.252				
US022.17.f	20	32	US022	17	f	inv	nut def	80	3-Dec-09	16	11.9	3.2	n												80	3-Dec-09	5.4	1.093	3.042				
US022.17.h	38	16	US022	17	h	inv	cut	76	29-Nov-09	19			n												76	29-Nov-09	6.44		3.17				
US022.23.b	9	5	US022	23	b	inv	cont	85	8-Dec-09	14	29.6	4.5	n												85	8-Dec-09	6.96	2.595	0.899				
US022.23.d	24	48	US022	23	d	inv	cont	85	8-Dec-09	13	34.7	4.4	n												85	8-Dec-09	9.75	2.708	3.369				
US022.23.f	30	33	US022	23	f	inv	cont	86	9-Dec-09	17	20.6	3.9	n												86	9-Dec-09	8.59	3.299	3.171				
US022.23.g	40	42	US022	23	g	inv	cont	84	7-Dec-09	17	20.7	4.1	n												84	7-Dec-09	7.8	2.646	2.071				
US022.23.h	34	35	US022	23	h	inv	cont	84	7-Dec-09	19	21.2	5.2	n												84	7-Dec-09	9.2	3.773	2.917				
US022.23.i	26	5	US022	23	i	inv	nut def	80	3-Dec-09	16	17.2	2.6	n												80	3-Dec-09	4.5	0.988	2.105				
US022.23.j	47	25	US022	23	j	inv	nut def	80	3-Dec-09	13	15.8	3.4	n												80	3-Dec-09	4.34	0.924	1.397				
US022.31.a	25	46	US022	31	a	inv	cont	85	8-Dec-09	12	31.5	5.2	n												85	8-Dec-09	6.66	2.405	4.066				
US022.31.b	5	34	US022	31	b	inv	cont	85	8-Dec-09	18	30.9	6.3	n												86	9-Dec-09	7.21	2.875	1.583				
US022.31.c	29	44	US022	31	c	inv	cont	85	8-Dec-09	27	22.4	4.7	n												85	8-Dec-09	9.82	2.762	1.473				
US022.31.f	49	45	US022	31	f	inv	nut def	75	28-Nov-09	15	16.4	4.1	n												77	30-Nov-09	6.94	1.245	3.122				
US022.41.a	18	41	US022	41	a	inv	cont	85	8-Dec-09	6	22.8	3.4	n												85	8-Dec-09	7.34	1.925	1.857				
US022.41.f	10	26	US022	41	f	inv	cut	76	29-Nov-09	31			n												76	29-Nov-09	5.69		1.597				
US022.42.a	6	39	US022	42	a	inv	cont	86	9-Dec-09	25	26.7	4.7	n												86	9-Dec-09	6.7	3.527	1.704				
US022.42.c	41	24	US022	42	c	inv	cut	76	29-Nov-09	20			n												76	29-Nov-09	7.08		1.969				
US022.42.d	44	17	US022	42	d	inv	cont	84	7-Dec-09	17	27.6	5.6	n												84	7-Dec-09	6.21	2.896	3.613				
US022.42.h	2	47	US022	42	h	inv	nut def	78	1-Dec-09	14	13.3	2.6	n												78	1-Dec-09	5.69	1.177	2.64				
US022.42.k	11	13	US022	42	k	inv	cut	77	30-Nov-09	28			n												77	30-Nov-09	7.72		1.841				
US023.12.a	24	42	US023	12	a	inv	cont	85	8-Dec-09	14	19.5	5.5	n												85	8-Dec-09	6.6	2.018	3.270				
US023.26.a	26	32	US023	26	a	inv	nut def	80	3-Dec-09	16	17.8	5.8	n												80	3-Dec-09	5.32	0.515	4.63				
US023.34.a	16	50	US023	34	a	inv	cut	77	30-Nov-09	27			n												77	30-Nov-09	6.03		1.885				
US023.34.b	9	42	US023	34	b	inv	cont	85	8-Dec-09	18	25.8	6.2	n												85	8-Dec-09	7.34	3.65	1.613				
US023.34.k	12	34	US023	34	k	inv	cont	86	9-Dec-09	22	28.1	5.4	n												85	9-Dec-09	7.92	3.693	2.666				
US023.41.b	4	50	US023	41	b	inv	cut	76	29-Nov-09	20			n												76	29-Nov-09	7.29		1.684				
US023.41.c	7	19	US023	41	c	inv	cont	86	9-Dec-09	18	28.6	5.1	n												86	9-Dec-09	7.42	3.29	1.962				
US023.41.d	34	45	US023	41	d	inv	cont																	missing									
US023.41.e	13	29	US023	41	e	inv	nut def	78	1-Dec-09	21	20.6	6.3	n												78	1-Dec-09	6.05	2.344	6.442				
US023.41.f	20	42	US023	41	f	inv	nut def	80	3-Dec-09	27	13.3	1.9	n											velvety leaves	80	3-Dec-09	5.93	1.09	1.602				
US023.41.i	11	21	US023	41	i	inv	cut																	missing									
US023.45.a	2	28	US023	45	a	inv	nut def	78	1-Dec-09	14	16	4.7	n												78	1-Dec-09	5.06	1.298	3.418				
US026.15.a	36	19	US026	15	a	inv	nut def	77	30-Nov-09	20	17.4	6	n												77	30-Nov-09	5.56	1.465	8.401				
US026.15.c	7	12	US026	15	c	inv	cont	86	9-Dec-09	23	24.1	6.3	n												86	9-Dec-09	7.16	3.749	1.616				
US026.15.d	18	44	US026	15	d	inv	cont	85	8-Dec-09	13	21.8	6.3	n												85	8-Dec-09	7.84	2.262	0.888				
US026.23.a	F2	30	US026	23	a	inv	flood	71	24-Nov-09	7	10.2	2.2	n												74	27-Nov-09	7.37	0.599	0.287				
US026.23.b	10	44	US026	23	b	inv	cut	76	29-Nov-09	20			n												76	29-Nov-09	6.46		1.361				
US026.24.c	11	45	US026	24	c	inv	cut	77	30-Nov-09	19			n												77	30-Nov-09	6.19		1.074				
US026.3.b	24	49	US026	3	b	inv	cont	85	8-Dec-09	12	32	4.7	n												85	8-Dec-09	8.11	2.725	1.733				
US026.35.a	33	21	US026	35	a	inv	cut	76	29-Nov-09	21			n												76	29-Nov-09	4.63		1.29				
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
