Rack	Pos	PopID	Mom	Indiv	Origin	LfCount1	LfLgth1	LfWdth1	ID	LfLgth1.log	LfWdth1.log	LfCount1.sq
HU001.28.m	29	27	HU001	28	m	nat	13	13.6	2.3	HU001.28.m	2.61006979274201	0.832909122935104	3.60555127546399
UA006.14.g	29	29	UA006	14	g	nat	12	14.4	3.5	UA006.14.g	2.66722820658195	1.25276296849537	3.46410161513775
BG001.17.f	29	31	BG001	17	f	nat	13	13.9	2.4	BG001.17.f	2.63188884013665	0.8754687373539	3.60555127546399
US001.22.c	29	34	US001	22	c	inv	14	15	2.9	US001.22.c	2.70805020110221	1.06471073699243	3.74165738677394
GR002.13.a	29	35	GR002	13	a	nat	9	18.4	3	GR002.13.a	2.91235066461494	1.09861228866811	3
UA008.13.h	29	36	UA008	13	h	nat	5	17.2	2.6	UA008.13.h	2.84490938381941	0.955511445027436	2.23606797749979
RO002.13.g	29	37	RO002	13	g	nat	10	12	2.3	RO002.13.g	2.484906649788	0.832909122935104	3.16227766016838
UA005.7.f	29	38	UA005	7	f	nat	13	17.2	2.3	UA005.7.f	2.84490938381941	0.832909122935104	3.60555127546399
RO005.25.d	29	40	RO005	25	d	nat	8	12	2.3	RO005.25.d	2.484906649788	0.832909122935104	2.82842712474619
UA003.11A.h	29	41	UA003	11A	h	nat	15	12.2	2.6	UA003.11A.h	2.50143595173921	0.955511445027436	3.87298334620742
GR003.17.a	29	42	GR003	17	a	nat	8	18.7	3.7	GR003.17.a	2.92852352386054	1.30833281965018	2.82842712474619
UA004.27.b	29	43	UA004	27	b	nat	14	14.1	2.7	UA004.27.b	2.64617479738412	0.993251773010283	3.74165738677394
US022.31.c	29	44	US022	31	c	inv	13	14.1	1.8	US022.31.c	2.64617479738412	0.587786664902119	3.60555127546399
RO004.13.g	29	45	RO004	13	g	nat	11	16.1	2.6	RO004.13.g	2.77881927199042	0.955511445027436	3.3166247903554
RO003.4.i	29	47	RO003	4	i	nat	15	11.6	3.5	RO003.4.i	2.45100509811232	1.25276296849537	3.87298334620742
RU001.7.f	29	48	RU001	7	f	nat	10	13.5	2.6	RU001.7.f	2.60268968544438	0.955511445027436	3.16227766016838
US002.1.j	29	49	US002	1	j	inv	13	13.3	2.6	US002.1.j	2.58776403522771	0.955511445027436	3.60555127546399
TR004.8.g	30	1	TR004	8	g	nat	11	14.6	2.6	TR004.8.g	2.68102152871429	0.955511445027436	3.3166247903554
GR001.24.f	30	2	GR001	24	f	nat	7	10.2	2.9	GR001.24.f	2.32238772029023	1.06471073699243	2.64575131106459
RO001.6.e	30	3	RO001	6	e	nat	11	14.6	5.2	RO001.6.e	2.68102152871429	1.64865862558738	3.3166247903554
GR003.9.c	30	6	GR003	9	c	nat	10	15.4	2.7	GR003.9.c	2.73436750941958	0.993251773010283	3.16227766016838
TR005.20.g	30	8	TR005	20	g	nat	10	12.3	3.3	TR005.20.g	2.50959926237837	1.19392246847243	3.16227766016838
RU001.9.c	30	9	RU001	9	c	nat	11	15.1	2.5	RU001.9.c	2.71469474382088	0.916290731874155	3.3166247903554
RO002.12.b	30	10	RO002	12	b	nat	9	12.3	1.6	RO002.12.b	2.50959926237837	0.470003629245736	3
US001.20.h	30	15	US001	20	h	inv	13	15.3	3.6	US001.20.h	2.72785282839839	1.28093384546206	3.60555127546399
US021.3.b	30	16	US021	3	b	inv	12	15.5	4.3	US021.3.b	2.7408400239252	1.45861502269952	3.46410161513775
HU001.24.i	30	18	HU001	24	i	nat	9	18.7	3.4	HU001.24.i	2.92852352386054	1.22377543162212	3
UA004.15.b	30	19	UA004	15	b	nat	14	12.6	2.8	UA004.15.b	2.53369681395743	1.02961941718116	3.74165738677394
GR002.2.g	30	20	GR002	2	g	nat	12	15.2	3.7	GR002.2.g	2.72129542785223	1.30833281965018	3.46410161513775
RO005.25.b	30	21	RO005	25	b	nat	9	10.4	3.1	RO005.25.b	2.34180580614733	1.1314021114911	3
BG001.22.f	30	25	BG001	22	f	nat	17	13.2	2.8	BG001.22.f	2.58021682959233	1.02961941718116	4.12310562561766
RU008.21.g	30	27	RU008	21	g	nat	14	16.3	3.8	RU008.21.g	2.79116510781272	1.33500106673234	3.74165738677394
RO004.13.i	30	28	RO004	13	i	nat	13	17.2	4.6	RO004.13.i	2.84490938381941	1.52605630349505	3.60555127546399
RO003.11.g	30	29	RO003	11	g	nat	9	14.2	2.5	RO003.11.g	2.65324196460721	0.916290731874155	3
US022.23.f	30	33	US022	23	f	inv	10	9.2	2	US022.23.f	2.21920348405499	0.693147180559945	3.16227766016838
RU002.2.a	30	36	RU002	2	a	nat	12	15.3	3.3	RU002.2.a	2.72785282839839	1.19392246847243	3.46410161513775
US015.13.f	30	37	US015	13	f	inv	10	12.9	3.6	US015.13.f	2.55722731136763	1.28093384546206	3.16227766016838
US003.6.a	30	39	US003	6	a	inv	10	16.5	2.9	US003.6.a	2.80336038090653	1.06471073699243	3.16227766016838
UA001.22.g	30	40	UA001	22	g	nat	11	17.3	4.3	UA001.22.g	2.85070650150373	1.45861502269952	3.3166247903554
CA008.6.a	30	43	CA008	6	a	inv	8	11	3.7	CA008.6.a	2.39789527279837	1.30833281965018	2.82842712474619
CA001.4.g	30	45	CA001	4	g	inv	10	13.8	3.3	CA001.4.g	2.62466859216316	1.19392246847243	3.16227766016838
TR001.10.b	30	46	TR001	10	b	nat	10	15.9	3.7	TR001.10.b	2.76631910922619	1.30833281965018	3.16227766016838
US002.1.b	30	48	US002	1	b	inv	13	13.7	3.4	US002.1.b	2.61739583283408	1.22377543162212	3.60555127546399
UA003.11A.g	30	49	UA003	11A	g	nat	12	16.1	4.1	UA003.11A.g	2.77881927199042	1.41098697371026	3.46410161513775
US014.17.b	30	50	US014	17	b	inv	9	13.9	3.7	US014.17.b	2.63188884013665	1.30833281965018	3
TR003.14.f	31	1	TR003	14	f	nat	7	13.5	2.7	TR003.14.f	2.60268968544438	0.993251773010283	2.64575131106459
RU001.2.f	31	4	RU001	2	f	nat	14	17.7	2.5	RU001.2.f	2.87356463957978	0.916290731874155	3.74165738677394
BG001.25.c	31	5	BG001	25	c	nat	12	15.9	2.1	BG001.25.c	2.76631910922619	0.741937344729377	3.46410161513775
UA002.18.g	31	7	UA002	18	g	nat	12	16.5	4.1	UA002.18.g	2.80336038090653	1.41098697371026	3.46410161513775
GR002.25.f	31	9	GR002	25	f	nat	10	14.1	3	GR002.25.f	2.64617479738412	1.09861228866811	3.16227766016838
US003.20.e	31	10	US003	20	e	inv	13	18.8	3.5	US003.20.e	2.9338568698359	1.25276296849537	3.60555127546399
RU002.2.e	31	11	RU002	2	e	nat	13	17.2	3.3	RU002.2.e	2.84490938381941	1.19392246847243	3.60555127546399
UA005.3.d	31	12	UA005	3	d	nat	5	20.2	3.1	UA005.3.d	3.00568260440716	1.1314021114911	2.23606797749979
UA003.7A.h	31	14	UA003	7A	h	nat	12	18.5	3.3	UA003.7A.h	2.91777073208428	1.19392246847243	3.46410161513775
RO002.15.e	31	17	RO002	15	e	nat	9	13.7	3.2	RO002.15.e	2.61739583283408	1.16315080980568	3
GR003.17.i	31	18	GR003	17	i	nat	9	15.1	4	GR003.17.i	2.71469474382088	1.38629436111989	3
TR004.14.b	31	20	TR004	14	b	nat	8	13.2	3.1	TR004.14.b	2.58021682959233	1.1314021114911	2.82842712474619
RU005.5.e	31	21	RU005	5	e	nat	12	11	3.5	RU005.5.e	2.39789527279837	1.25276296849537	3.46410161513775
RU008.16.d	31	22	RU008	16	d	nat	13	14.5	3.5	RU008.16.d	2.67414864942653	1.25276296849537	3.60555127546399
TR001.19.j	31	23	TR001	19	j	nat	10	19.5	3.6	TR001.19.j	2.9704144655697	1.28093384546206	3.16227766016838
US001.23.h	31	24	US001	23	h	inv	12	17.2	3.7	US001.23.h	2.84490938381941	1.30833281965018	3.46410161513775
CA001.3.i	31	25	CA001	3	i	inv	12	17.6	4.5	CA001.3.i	2.86789890204411	1.50407739677627	3.46410161513775
RO004.20.a	31	26	RO004	20	a	nat	13	13.6	3.7	RO004.20.a	2.61006979274201	1.30833281965018	3.60555127546399
US002.1.f	31	32	US002	1	f	inv	13	14.2	4.5	US002.1.f	2.65324196460721	1.50407739677627	3.60555127546399
GR001.24.g	31	34	GR001	24	g	nat	5	13.5	1.6	GR001.24.g	2.60268968544438	0.470003629245736	2.23606797749979
RO005.23.f	31	35	RO005	23	f	nat	7	16.6	2.5	RO005.23.f	2.8094026953625	0.916290731874155	2.64575131106459
RO001.6.i	31	37	RO001	6	i	nat	11	14.4	2.6	RO001.6.i	2.66722820658195	0.955511445027436	3.3166247903554
UA008.25.a	31	39	UA008	25	a	nat	6	13.7	3	UA008.25.a	2.61739583283408	1.09861228866811	2.44948974278318
RU003.1.b	31	42	RU003	1	b	nat	15	14.8	3.1	RU003.1.b	2.69462718077007	1.1314021114911	3.87298334620742
US014.22.d	31	43	US014	22	d	inv	9	14.5	2.6	US014.22.d	2.67414864942653	0.955511445027436	3
US022.41.f	31	44	US022	41	f	inv	6	10.3	2.2	US022.41.f	2.33214389523559	0.78845736036427	2.44948974278318
RO003.4.g	31	46	RO003	4	g	nat	11	11	2.5	RO003.4.g	2.39789527279837	0.916290731874155	3.3166247903554
HU001.5.e	31	47	HU001	5	e	nat	8	13.6	2.7	HU001.5.e	2.61006979274201	0.993251773010283	2.82842712474619
US015.13.e	31	49	US015	13	e	inv	3	8.1	1.1	US015.13.e	2.09186406167839	0.0953101798043249	1.73205080756888
UA004.27.i	31	50	UA004	27	i	nat	12	11.2	1.6	UA004.27.i	2.41591377830105	0.470003629245736	3.46410161513775
UA008.25.h	32	1	UA008	25	h	nat	5	10.3	1.4	UA008.25.h	2.33214389523559	0.336472236621213	2.23606797749979
CA001.4.d	32	2	CA001	4	d	inv	14	15.5	3.7	CA001.4.d	2.7408400239252	1.30833281965018	3.74165738677394
US002.1.h	32	3	US002	1	h	inv	12	15.1	3.9	US002.1.h	2.71469474382088	1.3609765531356	3.46410161513775
UA004.18.a	32	4	UA004	18	a	nat	11	14.2	4.2	UA004.18.a	2.65324196460721	1.43508452528932	3.3166247903554
RU002.1.d	32	6	RU002	1	d	nat	12	10.4	2.6	RU002.1.d	2.34180580614733	0.955511445027436	3.46410161513775
US022.42.e	32	10	US022	42	e	inv	9	13.4	3.8	US022.42.e	2.59525470695687	1.33500106673234	3
HU001.14.i	32	11	HU001	14	i	nat	12	15	4.8	HU001.14.i	2.70805020110221	1.56861591791385	3.46410161513775
UA003.9A.i	32	13	UA003	9A	i	nat	9	16.4	2.9	UA003.9A.i	2.79728133483015	1.06471073699243	3
GR001.28.j	32	15	GR001	28	j	nat	9	14.3	3.7	GR001.28.j	2.66025953726586	1.30833281965018	3
BG001.25.g	32	16	BG001	25	g	nat	13	13.9	4.1	BG001.25.g	2.63188884013665	1.41098697371026	3.60555127546399
RU008.19.e	32	18	RU008	19	e	nat	14	16.5	4.7	RU008.19.e	2.80336038090653	1.54756250871601	3.74165738677394
US012.28.e	32	21	US012	28	e	inv	6	16.1	1.9	US012.28.e	2.77881927199042	0.641853886172395	2.44948974278318
RU005.5.d	32	22	RU005	5	d	nat	14	11	2.5	RU005.5.d	2.39789527279837	0.916290731874155	3.74165738677394
CA008.5.l	32	23	CA008	5	l	inv	9	12.8	2.5	CA008.5.l	2.54944517092557	0.916290731874155	3
TR004.14.c	32	25	TR004	14	c	nat	9	16.4	3.7	TR004.14.c	2.79728133483015	1.30833281965018	3
RO001.13.a	32	26	RO001	13	a	nat	9	15.7	3.3	RO001.13.a	2.75366071235426	1.19392246847243	3
US015.17.c	32	28	US015	17	c	inv	11	15.8	4.2	US015.17.c	2.76000994003292	1.43508452528932	3.3166247903554
RO005.25.a	32	29	RO005	25	a	nat	7	14	2.2	RO005.25.a	2.63905732961526	0.78845736036427	2.64575131106459
US001.3.d	32	30	US001	3	d	inv	10	15.2	5.2	US001.3.d	2.72129542785223	1.64865862558738	3.16227766016838
RU001.9.a	32	31	RU001	9	a	nat	12	13.5	3.8	RU001.9.a	2.60268968544438	1.33500106673234	3.46410161513775
GR003.3.d	32	32	GR003	3	d	nat	12	12.2	3.4	GR003.3.d	2.50143595173921	1.22377543162212	3.46410161513775
TR001.1.i	32	34	TR001	1	i	nat	8	16.4	3.2	TR001.1.i	2.79728133483015	1.16315080980568	2.82842712474619
RO003.15.k	32	36	RO003	15	k	nat	5	9.5	1.7	RO003.15.k	2.2512917986065	0.53062825106217	2.23606797749979
RU003.3.a	32	37	RU003	3	a	nat	13	12.7	2.4	RU003.3.a	2.54160199346455	0.8754687373539	3.60555127546399
RO004.21.d	32	38	RO004	21	d	nat	13	16.7	2.9	RO004.21.d	2.81540871942271	1.06471073699243	3.60555127546399
US003.6.g	32	39	US003	6	g	inv	8	15.4	3.6	US003.6.g	2.73436750941958	1.28093384546206	2.82842712474619
RO002.12.m	32	42	RO002	12	m	nat	8	9.5	1.4	RO002.12.m	2.2512917986065	0.336472236621213	2.82842712474619
GR002.2.a	32	48	GR002	2	a	nat	12	14.9	4.2	GR002.2.a	2.70136121295141	1.43508452528932	3.46410161513775
RU002.1.f	33	1	RU002	1	f	nat	14	18.6	4.3	RU002.1.f	2.92316158071916	1.45861502269952	3.74165738677394
RO005.15.i	33	2	RO005	15	i	nat	8	14.5	2.4	RO005.15.i	2.67414864942653	0.8754687373539	2.82842712474619
GR001.14.i	33	4	GR001	14	i	nat	9	12.3	2.9	GR001.14.i	2.50959926237837	1.06471073699243	3
TR004.14.i	33	7	TR004	14	i	nat	11	14.1	3.4	TR004.14.i	2.64617479738412	1.22377543162212	3.3166247903554
RU008.19.b	33	8	RU008	19	b	nat	12	14.5	3.5	RU008.19.b	2.67414864942653	1.25276296849537	3.46410161513775
RU001.2.g	33	10	RU001	2	g	nat	14	13.7	3.3	RU001.2.g	2.61739583283408	1.19392246847243	3.74165738677394
CA001.6.a	33	11	CA001	6	a	inv	10	17.6	4.6	CA001.6.a	2.86789890204411	1.52605630349505	3.16227766016838
BG001.25.f	33	12	BG001	25	f	nat	12	15.2	3.5	BG001.25.f	2.72129542785223	1.25276296849537	3.46410161513775
US014.16.f	33	14	US014	16	f	inv	9	14	2.3	US014.16.f	2.63905732961526	0.832909122935104	3
US001.22.h	33	17	US001	22	h	inv	12	14.6	3.8	US001.22.h	2.68102152871429	1.33500106673234	3.46410161513775
UA005.15.e	33	20	UA005	15	e	nat	9	10.5	3	UA005.15.e	2.35137525716348	1.09861228866811	3
US026.35.a	33	21	US026	35	a	inv	4	10	1.5	US026.35.a	2.30258509299405	0.405465108108164	2
TR001.12.c	33	23	TR001	12	c	nat	12	20.5	2.8	TR001.12.c	3.02042488614436	1.02961941718116	3.46410161513775
RO003.9.d	33	24	RO003	9	d	nat	11	12.2	2.3	RO003.9.d	2.50143595173921	0.832909122935104	3.3166247903554
RU003.3.d	33	25	RU003	3	d	nat	12	13.4	2.1	RU003.3.d	2.59525470695687	0.741937344729377	3.46410161513775
RU004.6.b	33	26	RU004	6	b	nat	11	15	2.5	RU004.6.b	2.70805020110221	0.916290731874155	3.3166247903554
RO001.13.i	33	27	RO001	13	i	nat	9	15.8	3.1	RO001.13.i	2.76000994003292	1.1314021114911	3
UA003.7A.e	33	28	UA003	7A	e	nat	9	14.8	2.9	UA003.7A.e	2.69462718077007	1.06471073699243	3
UA004.27.g	33	29	UA004	27	g	nat	14	13.6	2.1	UA004.27.g	2.61006979274201	0.741937344729377	3.74165738677394
GR003.10.d	33	30	GR003	10	d	nat	8	13.2	3.2	GR003.10.d	2.58021682959233	1.16315080980568	2.82842712474619
RO002.12.g	33	32	RO002	12	g	nat	8	13.4	2.1	RO002.12.g	2.59525470695687	0.741937344729377	2.82842712474619
RO004.13.h	33	33	RO004	13	h	nat	13	13.5	2.1	RO004.13.h	2.60268968544438	0.741937344729377	3.60555127546399
TR003.6.a	33	35	TR003	6	a	nat	6	14.4	1.1	TR003.6.a	2.66722820658195	0.0953101798043249	2.44948974278318
US002.22.a	33	39	US002	22	a	inv	13	16.9	3.1	US002.22.a	2.82731362192903	1.1314021114911	3.60555127546399
HU001.14.d	33	44	HU001	14	d	nat	13	10	4.6	HU001.14.d	2.30258509299405	1.52605630349505	3.60555127546399
US003.20.g	33	47	US003	20	g	inv	11	15.6	3.6	US003.20.g	2.74727091425549	1.28093384546206	3.3166247903554
CA008.4.b	33	49	CA008	4	b	inv	10	13.5	3.4	CA008.4.b	2.60268968544438	1.22377543162212	3.16227766016838
GR002.8.a	33	50	GR002	8	a	nat	11	12.1	3.1	GR002.8.a	2.4932054526027	1.1314021114911	3.3166247903554
US003.27.b	34	1	US003	27	b	inv	11	13	3.5	US003.27.b	2.56494935746154	1.25276296849537	3.3166247903554
UA005.7.d	34	3	UA005	7	d	nat	9	13.5	3.5	UA005.7.d	2.60268968544438	1.25276296849537	3
RU008.21.e	34	4	RU008	21	e	nat	10	20.5	3.5	RU008.21.e	3.02042488614436	1.25276296849537	3.16227766016838
TR003.24.c	34	7	TR003	24	c	nat	7	12.5	3	TR003.24.c	2.52572864430826	1.09861228866811	2.64575131106459
UA003.8.j	34	8	UA003	8	j	nat	9	18	3.5	UA003.8.j	2.89037175789616	1.25276296849537	3
US002.22.d	34	14	US002	22	d	inv	13	16.5	4	US002.22.d	2.80336038090653	1.38629436111989	3.60555127546399
TR001.12.f	34	15	TR001	12	f	nat	10	19	4	TR001.12.f	2.94443897916644	1.38629436111989	3.16227766016838
US015.3.e	34	17	US015	3	e	inv	10	17.5	3.5	US015.3.e	2.86220088092947	1.25276296849537	3.16227766016838
UA004.7.h	34	18	UA004	7	h	nat	15	20.5	4.5	UA004.7.h	3.02042488614436	1.50407739677627	3.87298334620742
GR001.28.g	34	20	GR001	28	g	nat	6	15	4.5	GR001.28.g	2.70805020110221	1.50407739677627	2.44948974278318
UA006.14.d	34	21	UA006	14	d	nat	11	12.5	3	UA006.14.d	2.52572864430826	1.09861228866811	3.3166247903554
UA001.11.f	34	23	UA001	11	f	nat	11	13	3.5	UA001.11.f	2.56494935746154	1.25276296849537	3.3166247903554
UA008.13.g	34	25	UA008	13	g	nat	8	17.5	3	UA008.13.g	2.86220088092947	1.09861228866811	2.82842712474619
RO005.23.h	34	33	RO005	23	h	nat	8	16	4	RO005.23.h	2.77258872223978	1.38629436111989	2.82842712474619
US022.23.h	34	35	US022	23	h	inv	7	14.5	3	US022.23.h	2.67414864942653	1.09861228866811	2.64575131106459
GR002.13.b	34	36	GR002	13	b	nat	7	14	3	GR002.13.b	2.63905732961526	1.09861228866811	2.64575131106459
RO001.28.c	34	37	RO001	28	c	nat	11	15.5	4	RO001.28.c	2.7408400239252	1.38629436111989	3.3166247903554
RU001.7.h	34	38	RU001	7	h	nat	11	12	3.5	RU001.7.h	2.484906649788	1.25276296849537	3.3166247903554
BG001.17.e	34	39	BG001	17	e	nat	10	13	4.5	BG001.17.e	2.56494935746154	1.50407739677627	3.16227766016838
HU001.14.b	34	40	HU001	14	b	nat	10	14.5	4	HU001.14.b	2.67414864942653	1.38629436111989	3.16227766016838
RO003.9.i	34	41	RO003	9	i	nat	9	14	3	RO003.9.i	2.63905732961526	1.09861228866811	3
CA001.6.e	34	42	CA001	6	e	inv	11	18	5	CA001.6.e	2.89037175789616	1.6094379124341	3.3166247903554
GR003.12.i	34	43	GR003	12	i	nat	5	17	3.5	GR003.12.i	2.83321334405622	1.25276296849537	2.23606797749979
US023.41.d	34	45	US023	41	d	inv	10	20	5	US023.41.d	2.99573227355399	1.6094379124341	3.16227766016838
RO002.15.i	34	46	RO002	15	i	nat	11	13.5	4.5	RO002.15.i	2.60268968544438	1.50407739677627	3.3166247903554
RU004.5.c	34	47	RU004	5	c	nat	6	15	4	RU004.5.c	2.70805020110221	1.38629436111989	2.44948974278318
RO004.21.c	34	49	RO004	21	c	nat	12	15	4.5	RO004.21.c	2.70805020110221	1.50407739677627	3.46410161513775
US001.14.j	34	50	US001	14	j	inv	13	14	4.5	US001.14.j	2.63905732961526	1.50407739677627	3.60555127546399
CA008.6.i	35	1	CA008	6	i	inv	8	10	1.5	CA008.6.i	2.30258509299405	0.405465108108164	2.82842712474619
RU003.1.f	35	2	RU003	1	f	nat	4	9	1	RU003.1.f	2.19722457733622	0	2
HU001.13.f	35	3	HU001	13	f	nat	9	17	4	HU001.13.f	2.83321334405622	1.38629436111989	3
RU007.20.c	35	5	RU007	20	c	nat	6	13	5	RU007.20.c	2.56494935746154	1.6094379124341	2.44948974278318
TR003.24.d	35	6	TR003	24	d	nat	5	8	2	TR003.24.d	2.07944154167984	0.693147180559945	2.23606797749979
US014.16.b	35	9	US014	16	b	inv	11	17	4.5	US014.16.b	2.83321334405622	1.50407739677627	3.3166247903554
RU008.16.e	35	11	RU008	16	e	nat	16	13	3.5	RU008.16.e	2.56494935746154	1.25276296849537	4
RO004.21.g	35	12	RO004	21	g	nat	10	11	2.5	RO004.21.g	2.39789527279837	0.916290731874155	3.16227766016838
US001.23.f	35	14	US001	23	f	inv	13	16	4	US001.23.f	2.77258872223978	1.38629436111989	3.60555127546399
RO001.12.f	35	15	RO001	12	f	nat	8	12	2.5	RO001.12.f	2.484906649788	0.916290731874155	2.82842712474619
US015.3.h	35	16	US015	3	h	inv	8	13.5	4	US015.3.h	2.60268968544438	1.38629436111989	2.82842712474619
RO002.22.c	35	17	RO002	22	c	nat	10	14.5	3.5	RO002.22.c	2.67414864942653	1.25276296849537	3.16227766016838
TR005.20.i	35	18	TR005	20	i	nat	9	16.5	4.5	TR005.20.i	2.80336038090653	1.50407739677627	3
RO003.9.a	35	20	RO003	9	a	nat	9	16.5	4	RO003.9.a	2.80336038090653	1.38629436111989	3
UA008.13.e	35	22	UA008	13	e	nat	3	12	2.5	UA008.13.e	2.484906649788	0.916290731874155	1.73205080756888
RU001.9.f	35	23	RU001	9	f	nat	6	9.5	2.5	RU001.9.f	2.2512917986065	0.916290731874155	2.44948974278318
UA001.22.e	35	24	UA001	22	e	nat	11	16	4.5	UA001.22.e	2.77258872223978	1.50407739677627	3.3166247903554
US002.17.e	35	26	US002	17	e	inv	11	15	4	US002.17.e	2.70805020110221	1.38629436111989	3.3166247903554
BG001.16.g	35	28	BG001	16	g	nat	11	17	4.5	BG001.16.g	2.83321334405622	1.50407739677627	3.3166247903554
CA001.3.h	35	29	CA001	3	h	inv	10	19	5.6	CA001.3.h	2.94443897916644	1.7227665977411	3.16227766016838
US003.19.c	35	30	US003	19	c	inv	18	14	4	US003.19.c	2.63905732961526	1.38629436111989	4.24264068711928
GR002.17.b	35	32	GR002	17	b	nat	10	16	3.5	GR002.17.b	2.77258872223978	1.25276296849537	3.16227766016838
RO005.15.g	35	34	RO005	15	g	nat	9	16.5	4.5	RO005.15.g	2.80336038090653	1.50407739677627	3
TR004.14.a	35	35	TR004	14	a	nat	9	15	4.5	TR004.14.a	2.70805020110221	1.50407739677627	3
US012.29.e	35	36	US012	29	e	inv	8	14	3	US012.29.e	2.63905732961526	1.09861228866811	2.82842712474619
UA006.24.b	35	39	UA006	24	b	nat	10	18.5	4	UA006.24.b	2.91777073208428	1.38629436111989	3.16227766016838
UA004.5.c	35	43	UA004	5	c	nat	10	13	4.5	UA004.5.c	2.56494935746154	1.50407739677627	3.16227766016838
GR003.17.j	35	44	GR003	17	j	nat	15	4	10	GR003.17.j	1.38629436111989	2.30258509299405	3.87298334620742
UA003.7A.f	35	45	UA003	7A	f	nat	10	5	3	UA003.7A.f	1.6094379124341	1.09861228866811	3.16227766016838
GR001.6.g	35	46	GR001	6	g	nat	4	12.5	2.5	GR001.6.g	2.52572864430826	0.916290731874155	2
US011.12.e	35	49	US011	12	e	inv	8	14.3	3.5	US011.12.e	2.66025953726586	1.25276296849537	2.82842712474619
TR001.1.e	35	50	TR001	1	e	nat	11	15	4.5	TR001.1.e	2.70805020110221	1.50407739677627	3.3166247903554
RO002.22.a	36	1	RO002	22	a	nat	10	13	4.5	RO002.22.a	2.56494935746154	1.50407739677627	3.16227766016838
US003.6.b	36	4	US003	6	b	inv	7	17.5	5	US003.6.b	2.86220088092947	1.6094379124341	2.64575131106459
TR005.18.g	36	5	TR005	18	g	nat	9	14	4.5	TR005.18.g	2.63905732961526	1.50407739677627	3
US014.20.b	36	6	US014	20	b	inv	8	15	4.5	US014.20.b	2.70805020110221	1.50407739677627	2.82842712474619
UA008.13.j	36	7	UA008	13	j	nat	8	16.5	4.5	UA008.13.j	2.80336038090653	1.50407739677627	2.82842712474619
UA004.5.d	36	8	UA004	5	d	nat	13	14	5	UA004.5.d	2.63905732961526	1.6094379124341	3.60555127546399
RU008.19.i	36	9	RU008	19	i	nat	15	15.7	4.5	RU008.19.i	2.75366071235426	1.50407739677627	3.87298334620742
US020.42.d	36	10	US020	42	d	inv	7	14.5	4.5	US020.42.d	2.67414864942653	1.50407739677627	2.64575131106459
CA001.3.a	36	11	CA001	3	a	inv	14	15.5	5	CA001.3.a	2.7408400239252	1.6094379124341	3.74165738677394
BG001.17.b	36	13	BG001	17	b	nat	11	13	3.5	BG001.17.b	2.56494935746154	1.25276296849537	3.3166247903554
GR002.25.a	36	14	GR002	25	a	nat	12	12.5	3	GR002.25.a	2.52572864430826	1.09861228866811	3.46410161513775
HU001.5.c	36	16	HU001	5	c	nat	14	17.3	4.5	HU001.5.c	2.85070650150373	1.50407739677627	3.74165738677394
RO001.21.g	36	17	RO001	21	g	nat	8	18	5.5	RO001.21.g	2.89037175789616	1.70474809223843	2.82842712474619
US026.15.a	36	19	US026	15	a	inv	7	17	3	US026.15.a	2.83321334405622	1.09861228866811	2.64575131106459
RO005.15.f	36	22	RO005	15	f	nat	11	16.9	3.5	RO005.15.f	2.82731362192903	1.25276296849537	3.3166247903554
US018.5.a	36	23	US018	5	a	inv	10	17	5.4	US018.5.a	2.83321334405622	1.68639895357023	3.16227766016838
CA008.4.j	36	24	CA008	4	j	inv	11	17.5	6	CA008.4.j	2.86220088092947	1.79175946922805	3.3166247903554
TR004.14.j	36	25	TR004	14	j	nat	6	14.5	2.5	TR004.14.j	2.67414864942653	0.916290731874155	2.44948974278318
UA003.11A.i	36	26	UA003	11A	i	nat	5	12	3	UA003.11A.i	2.484906649788	1.09861228866811	2.23606797749979
GR003.17.c	36	27	GR003	17	c	nat	9	15.7	3.8	GR003.17.c	2.75366071235426	1.33500106673234	3
US002.22.h	36	28	US002	22	h	inv	14	15	4	US002.22.h	2.70805020110221	1.38629436111989	3.74165738677394
RO004.12.i	36	30	RO004	12	i	nat	13	16	3	RO004.12.i	2.77258872223978	1.09861228866811	3.60555127546399
US015.17.f	36	31	US015	17	f	inv	11	14.7	5.5	US015.17.f	2.68784749378469	1.70474809223843	3.3166247903554
US001.22.b	36	32	US001	22	b	inv	10	16	5	US001.22.b	2.77258872223978	1.6094379124341	3.16227766016838
UA005.7.i	36	34	UA005	7	i	nat	11	18	5.5	UA005.7.i	2.89037175789616	1.70474809223843	3.3166247903554
GR001.6.d	36	35	GR001	6	d	nat	9	19	6	GR001.6.d	2.94443897916644	1.79175946922805	3
RU001.7.g	36	37	RU001	7	g	nat	12	11.6	4	RU001.7.g	2.45100509811232	1.38629436111989	3.46410161513775
UA007.19.d	36	39	UA007	19	d	nat	6	10	2.5	UA007.19.d	2.30258509299405	0.916290731874155	2.44948974278318
UA006.14.c	36	40	UA006	14	c	nat	11	15	4	UA006.14.c	2.70805020110221	1.38629436111989	3.3166247903554
RU004.6.d	36	41	RU004	6	d	nat	11	15.6	4	RU004.6.d	2.74727091425549	1.38629436111989	3.3166247903554
RO003.11.c	36	42	RO003	11	c	nat	10	13	3.5	RO003.11.c	2.56494935746154	1.25276296849537	3.16227766016838
TR001.10.d	36	43	TR001	10	d	nat	11	18.4	5	TR001.10.d	2.91235066461494	1.6094379124341	3.3166247903554
