PopID	Rack	Pos	Mom	Indiv	Origin	Trt	ID	MsrDayH	LfCountH	LfLgthH	LfWdthH	BoltedatH	HarvestDay	CrownDiam.mm	ShootMass.g	RootMass.g	LfCount2	LfLgth2	LfWdth2	LfYellow2	BoltHt2	LfCount1	LfLgth1	LfWdth1	Yellow	BoltDate	BoltMsrDate	BCount1	MaxBoltHt1	BoltMsrDate2	BCount2	MaxBoltHt2	BoltMsrDate3	BCount3	MaxBoltHt3	FlrDate	FlrColor	LfCount1.sq	LfLgth1.log	LfWdth1.log	LfCount2.sq	LfLgth2.log	LfWdth2.log	LfCountH.sq	LfLgthH.log	LfWdthH.log	CrownH.log	ShootH.log	RootH.log	lxwH	lxwH.log	Latitude	Longitude	bolt.bin
157	TR005	26	34	20	e	nat	nut def	TR005.20.e	80	6	13.7	3.9	n	80	3.9	0.518	1.885	16	18	4.5	y	NA	8	11.7	2.6	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		2.82842712474619	2.45958884180371	0.955511445027436	4	2.89037175789616	1.50407739677627	2.44948974278318	2.61739583283408	1.3609765531356	1.3609765531356	-0.657780036722654	0.633927820899974	53.43	3.97837238596968	39.7825	41.0736111111111	0
158	TR005	2	9	9	c	nat	nut def	TR005.9.c	78	7	17.3	3.7	n	78	5.26	0.67	0.789	11	13.2	4.6	y	NA	9	12.5	3.9	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3	2.52572864430826	1.3609765531356	3.3166247903554	2.58021682959233	1.52605630349505	2.64575131106459	2.85070650150373	1.30833281965018	1.66013102674962	-0.400477566597125	-0.236988958136263	64.01	4.15903932115391	39.7825	41.0736111111111	0
159	UA001	27	49	18	b	nat	nut def	UA001.18.b	80	23	13.2	4.6	y	82	5.41	1.659	4.624	18	13.6	3.8	y	NA	11	12.1	2.5	15	80	NA	NA	NA	NA	NA	NA	80	NA	5	NA		3.3166247903554	2.4932054526027	0.916290731874155	4.24264068711928	2.61006979274201	1.33500106673234	4.79583152331272	2.58021682959233	1.52605630349505	1.68824909285839	0.506215011208307	1.53126013137008	60.72	4.10627313308737	48.1006666666667	37.8161111111111	1
160	UA001	2	24	22	a	nat	nut def	UA001.22.a	78	23	18.2	4.9	n	78	5.45	1.498	2.537	17	18.4	5.8	y	NA	9	15.1	4.3	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3	2.71469474382088	1.45861502269952	4.12310562561766	2.91235066461494	1.75785791755237	4.79583152331272	2.90142159408275	1.58923520511658	1.69561560867515	0.404130885095028	0.930982280617145	89.18	4.49065679919933	48.1006666666667	37.8161111111111	0
161	UA001	47	4	22	d	nat	nut def	UA001.22.d	80	16	15.5	3.7	n	80	8	0.986	2.17	15	16.5	4.8	y	NA	9	12.2	2.6	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3	2.50143595173921	0.955511445027436	3.87298334620742	2.80336038090653	1.56861591791385	4	2.7408400239252	1.30833281965018	2.07944154167984	-0.0140989243795016	0.774727167552368	57.35	4.04917284357538	48.1006666666667	37.8161111111111	0
162	UA001	13	19	25	h	nat	nut def	UA001.25.h	78	25	18.6	4.3	n	78	6.44	1.723	4.833	18	17.8	5.6	y	NA	12	17	4.1	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.46410161513775	2.83321334405622	1.41098697371026	4.24264068711928	2.87919845729804	1.7227665977411	5	2.92316158071916	1.45861502269952	1.86252854011626	0.544066957545793	1.57546739286295	79.98	4.38177660341867	48.1006666666667	37.8161111111111	0
163	UA001	20	23	19	a	nat	nut def	UA001.19.a	80	24	15.8	4	n	80	4.71	1.44	2.709	16	15.6	4.6	y	NA	7	11.1	4.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		2.64575131106459	2.40694510831829	1.43508452528932	4	2.74727091425549	1.52605630349505	4.89897948556636	2.76000994003292	1.38629436111989	1.54968790802833	0.364643113587909	0.996579563102958	63.2	4.14630430115281	48.1006666666667	37.8161111111111	0
164	UA001	26	30	11	e	nat	nut def	UA001.11.e	80	13	14.9	4.3	n	80	5.3	1.371	4.284	12	22.4	4.9	y	NA	9	14.9	3.8	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3	2.70136121295141	1.33500106673234	3.46410161513775	3.10906095886099	1.58923520511658	3.60555127546399	2.70136121295141	1.45861502269952	1.66770682055808	0.315540400580177	1.4548871525855	64.07	4.15997623565093	48.1006666666667	37.8161111111111	0
165	UA002	13	9	15	c	nat	nut def	UA002.15.c	78	12	16.6	3.5	n	78	5.86	1.192	2.524	10	17.3	3.5	y	NA	10	17.6	3.5	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.16227766016838	2.86789890204411	1.25276296849537	3.16227766016838	2.85070650150373	1.25276296849537	3.46410161513775	2.8094026953625	1.25276296849537	1.76814960358892	0.175632568643158	0.925844944678967	58.1	4.06216566385787	48.1523333333333	37.8405833333333	0
166	UA002	2	4	13	c	nat	nut def	UA002.13.c	78	18	14.4	4.5	n	78	6.51	1.23	2.379	16	13.4	4.6	y	NA	NA	NA	NA	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	4	2.59525470695687	1.52605630349505	4.24264068711928	2.66722820658195	1.50407739677627	1.87333945622048	0.207014169384326	0.866680231320821	64.8	4.17130560335823	48.1523333333333	37.8405833333333	0
167	UA002	26	41	15	a	nat	nut def	UA002.15.a	80	15	18.5	4.5	n	80	6.54	1.274	5.18	13	18.7	4.8	y	NA	9	14.7	4.5	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3	2.68784749378469	1.50407739677627	3.60555127546399	2.92852352386054	1.56861591791385	3.87298334620742	2.91777073208428	1.50407739677627	1.87793716546911	0.242161557149972	1.64480505627139	83.25	4.42184812886055	48.1523333333333	37.8405833333333	0
168	UA002	27	48	15	g	nat	nut def	UA002.15.g	80	16	12.2	3.2	n	82	6.74	1.159	4.392	14	16.5	3.7	y	NA	9	14.9	3	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3	2.70136121295141	1.09861228866811	3.74165738677394	2.80336038090653	1.30833281965018	4	2.50143595173921	1.16315080980568	1.90805992492422	0.147557564357615	1.47978470420723	39.04	3.66458676154489	48.1523333333333	37.8405833333333	0
169	UA002	47	8	15	b	nat	nut def	UA002.15.b	80	11	27.5	6.3	n	80	6.06	1.723	2.969	11	27.4	7.2	y	NA	9	24.2	4.6	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3	3.18635263316264	1.52605630349505	3.3166247903554	3.31054301339402	1.97408102602201	3.3166247903554	3.31418600467253	1.84054963339749	1.80170980008122	0.544066957545793	1.08822519578162	173.25	5.15473563807001	48.1523333333333	37.8405833333333	0
170	UA003	27	43	6	g	nat	nut def	UA003.6.g	80	11	17.1	5.4	n	82	5.91	NA	2.136	8	18.5	6.4	y	NA	10	14.6	3.1	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.16227766016838	2.68102152871429	1.1314021114911	2.82842712474619	2.91777073208428	1.85629799036563	3.3166247903554	2.83907846350861	1.68639895357023	1.77664583141801	NA	0.758934921097948	92.34	4.52547741707884	50.48075	30.4863055555556	0
171	UA003	13	15	6	e	nat	nut def	UA003.6.e	78	10	20.2	5.9	n	78	5.58	1.693	3.033	9	21.7	5	y	NA	8	17.2	2.3	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		2.82842712474619	2.84490938381941	0.832909122935104	3	3.07731226054641	1.6094379124341	3.16227766016838	3.00568260440716	1.77495235091167	1.71918877639322	0.526502103150998	1.10955222870644	119.18	4.78063495531883	50.48075	30.4863055555556	0
172	UA003	26	13	8	c	nat	nut def	UA003.8.c	80	10	17.3	2.7	n	80	3.82	0.935	1.562	12	23.1	2.6	y	NA	11	14.9	1.4	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.3166247903554	2.70136121295141	0.336472236621213	3.46410161513775	3.13983261752775	0.955511445027436	3.16227766016838	2.85070650150373	0.993251773010283	1.34025042261848	-0.06720874969345	0.445967051417494	46.71	3.84395827451402	50.48075	30.4863055555556	0
173	UA003	2	41	9A	c	nat	nut def	UA003.9A.c	78	12	14.3	3.1	n	78	5.73	1.1	3.008	12	14.2	4.3	y	NA	11	10.1	3.5	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.3166247903554	2.31253542384721	1.25276296849537	3.46410161513775	2.65324196460721	1.45861502269952	3.46410161513775	2.66025953726586	1.1314021114911	1.74571553072665	0.0953101798043249	1.10127540608759	44.33	3.79166164875696	50.48075	30.4863055555556	0
174	UA003	20	37	11A	f	nat	nut def	UA003.11A.f	80	11	17.9	5.1	n	80	5.25	1.384	2.42	11	23.2	3.5	n	NA	10	17.1	3.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.16227766016838	2.83907846350861	1.25276296849537	3.3166247903554	3.14415227867226	1.25276296849537	3.3166247903554	2.88480071284671	1.62924053973028	1.65822807660353	0.324977857195478	0.883767540168595	91.29	4.51404125257699	50.48075	30.4863055555556	0
175	UA003	36	26	11A	i	nat	nut def	UA003.11A.i	77	6	18.7	4.5	n	77	2.82	0.882	1.744	8	22	4.1	y	NA	5	12	3	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		2.23606797749979	2.484906649788	1.09861228866811	2.82842712474619	3.09104245335832	1.41098697371026	2.44948974278318	2.92852352386054	1.50407739677627	1.03673688495002	-0.125563222975346	0.556181325486788	84.15	4.43260092063681	50.48075	30.4863055555556	0
176	UA003	47	16	11A	d	nat	nut def	UA003.11A.d	80	9	24.1	6.3	n	80	5.68	2.039	4.69	11	28	5.1	y	NA	12	20	4.5	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.46410161513775	2.99573227355399	1.50407739677627	3.3166247903554	3.3322045101752	1.62924053973028	3	3.18221184049661	1.84054963339749	1.73695123273306	0.712459491592318	1.54543258245819	151.83	5.0227614738941	50.48075	30.4863055555556	0
177	UA003	49	5	9A	g	nat	nut def	UA003.9A.g	75	11	22.8	7.4	n	77	4.45	1.397	3.298	12	22.4	7.2	y	NA	9	16.6	4.2	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3	2.8094026953625	1.43508452528932	3.46410161513775	3.10906095886099	1.97408102602201	3.3166247903554	3.1267605359604	2.00148000021012	1.49290409617815	0.334327080274825	1.19331622413741	168.72	5.12824053617052	50.48075	30.4863055555556	0
178	UA004	13	38	15	c	nat	nut def	UA004.15.c	78	17	20.5	4.6	n	78	5.82	1.394	5.395	18	21.7	3.6	y	NA	15	14.5	2.1	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.87298334620742	2.67414864942653	0.741937344729377	4.24264068711928	3.07731226054641	1.28093384546206	4.12310562561766	3.02042488614436	1.52605630349505	1.76130026174335	0.332177312338332	1.6854725987101	94.3	4.54648118963941	48.6460277777778	30.7750833333333	0
179	UA004	26	33	15	a	nat	nut def	UA004.15.a	80	19	17.8	4.6	n	80	5.89	1.242	3.751	16	18	5.1	y	NA	12	13.4	4.1	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.46410161513775	2.59525470695687	1.41098697371026	4	2.89037175789616	1.62924053973028	4.35889894354067	2.87919845729804	1.52605630349505	1.7732559976635	0.216722983511287	1.32202247109975	81.88	4.40525476079309	48.6460277777778	30.7750833333333	0
180	UA004	20	36	18	d	nat	nut def	UA004.18.d	80	15	17	3.8	n	80	4.55	1.331	2.113	13	20.1	4.3	y	NA	11	15	3.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.3166247903554	2.70805020110221	1.16315080980568	3.60555127546399	3.00071981506503	1.45861502269952	3.87298334620742	2.83321334405622	1.33500106673234	1.51512723296286	0.285930539412975	0.74810873863392	64.6	4.16821441078856	48.6460277777778	30.7750833333333	0
181	UA004	2	12	7	f	nat	nut def	UA004.7.f	78	28	15.1	3.3	n	78	7.13	1.647	5.185	22	14.1	3.1	y	NA	18	12.6	2.9	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		4.24264068711928	2.53369681395743	1.06471073699243	4.69041575982343	2.64617479738412	1.1314021114911	5.29150262212918	2.71469474382088	1.19392246847243	1.9643112344262	0.498955451195503	1.64576984168149	49.83	3.90861721229331	48.6460277777778	30.7750833333333	0
182	UA004	27	36	27	f	nat	nut def	UA004.27.f	80	20	15.3	5.2	n	82	6.01	1.59	5.381	17	15.4	2.7	y	NA	14	15.5	2.2	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.74165738677394	2.7408400239252	0.78845736036427	4.12310562561766	2.73436750941958	0.993251773010283	4.47213595499958	2.72785282839839	1.64865862558738	1.79342474854712	0.46373401623214	1.68287423050728	79.56	4.37651145398577	48.6460277777778	30.7750833333333	0
183	UA004	36	8	5	d	nat	nut def	UA004.5.d	75	24	18.1	5.3	n	77	8.11	1.827	5.85	18	18.2	4.2	y	NA	13	14	5	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.60555127546399	2.63905732961526	1.6094379124341	4.24264068711928	2.90142159408275	1.43508452528932	4.89897948556636	2.89591193827178	1.66770682055808	2.09309786812732	0.60267527739587	1.76644166124377	95.93	4.56361875882986	48.6460277777778	30.7750833333333	0
184	UA004	47	28	5	i	nat	nut def	UA004.5.i	80	13	16.9	3.4	n	80	5.38	1.462	1.918	14	19.8	3.1	y	NA	14	16.2	3.6	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.74165738677394	2.78501124223834	1.28093384546206	3.74165738677394	2.98568193770049	1.1314021114911	3.60555127546399	2.82731362192903	1.22377543162212	1.68268837417369	0.379805361327587	0.651282976461246	57.46	4.05108905355114	48.6460277777778	30.7750833333333	0
185	UA005	36	34	7	i	nat	nut def	UA005.7.i	77	15	18.4	5.9	n	77	6.05	1.371	3.33	13	18.3	4.6	y	NA	11	18	5.5	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.3166247903554	2.89037175789616	1.70474809223843	3.60555127546399	2.90690105984738	1.52605630349505	3.87298334620742	2.91235066461494	1.77495235091167	1.80005827204275	0.315540400580177	1.20297230399235	108.56	4.68730301552661	47.862	38.4606944444444	0
186	UA005	26	23	13	b	nat	nut def	UA005.13.b	80	17	15	4.2	n	80	7.18	1.754	7.048	17	15.9	4.2	y	NA	15	14.5	3.8	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.87298334620742	2.67414864942653	1.33500106673234	4.12310562561766	2.76631910922619	1.43508452528932	4.12310562561766	2.70805020110221	1.43508452528932	1.97129938306013	0.561898893949991	1.95274388863388	63	4.14313472639153	47.862	38.4606944444444	0
187	UA005	27	13	18	i	nat	nut def	UA005.18.i	80	14	15.1	4.6	n	82	5.65	1.468	2.417	14	16.4	5.5	y	NA	9	16.2	3.4	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3	2.78501124223834	1.22377543162212	3.74165738677394	2.79728133483015	1.70474809223843	3.74165738677394	2.71469474382088	1.52605630349505	1.73165554515835	0.383900930192324	0.882527101721346	69.46	4.24075104731593	47.862	38.4606944444444	0
188	UA005	47	38	18	j	nat	nut def	UA005.18.j	80	14	20.5	4.6	n	80	5.39	1.467	5.486	12	20.5	5.2	y	NA	12	17.8	3.8	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.46410161513775	2.87919845729804	1.33500106673234	3.46410161513775	3.02042488614436	1.64865862558738	3.74165738677394	3.02042488614436	1.52605630349505	1.68454538492091	0.383219499160845	1.70219939251541	94.3	4.54648118963941	47.862	38.4606944444444	0
189	UA005	20	16	3	c	nat	nut def	UA005.3.c	80	15	20.4	4.6	n	80	5.51	1.871	3.227	13	22.5	4.5	y	NA	9	18.2	4.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3	2.90142159408275	1.48160454092422	3.60555127546399	3.11351530921037	1.50407739677627	3.87298334620742	3.01553490085017	1.52605630349505	1.70656462316482	0.626473047291953	1.17155291306982	93.84	4.54159120434522	47.862	38.4606944444444	0
190	UA005	49	42	7	h	nat	nut def	UA005.7.h	75	13	17.9	6.9	n	77	9.27	1.924	5.885	14	18.1	6.3	y	NA	12	16.3	5.6	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.46410161513775	2.79116510781272	1.7227665977411	3.74165738677394	2.89591193827178	1.84054963339749	3.60555127546399	2.88480071284671	1.93152141160321	2.22678337957776	0.654406352243515	1.77240674071224	123.51	4.81632212444992	47.862	38.4606944444444	0
191	UA006	2	43	10	c	nat	nut def	UA006.10.c	78	21	13.5	3.2	n	78	5.39	1.254	2.87	12	15.6	4.7	y	NA	11	15.6	3.4	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.3166247903554	2.74727091425549	1.22377543162212	3.46410161513775	2.74727091425549	1.54756250871601	4.58257569495584	2.60268968544438	1.16315080980568	1.68454538492091	0.226338442210729	1.05431202977153	43.2	3.76584049525006	45.7083333333333	33.3497222222222	0
192	UA006	26	18	14	a	nat	nut def	UA006.14.a	80	13	16.7	3.7	n	80	7.07	1.346	2.476	12	18.1	3.8	y	NA	11	17.7	3.4	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.3166247903554	2.87356463957978	1.22377543162212	3.46410161513775	2.89591193827178	1.33500106673234	3.60555127546399	2.81540871942271	1.30833281965018	1.95586047990848	0.297137231222536	0.90664435482235	61.79	4.12374153907289	45.7083333333333	33.3497222222222	0
193	UA006	36	40	24	b	nat	nut def	UA006.24.b	77	10	15.2	3.6	n	77	6.25	1.267	3.431	11	20.4	4.1	y	NA	NA	NA	NA	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	3.3166247903554	3.01553490085017	1.41098697371026	3.16227766016838	2.72129542785223	1.28093384546206	1.83258146374831	0.236651901339002	1.23285176387631	54.72	4.00222927331429	45.7083333333333	33.3497222222222	0
194	UA008	27	38	18	b	nat	nut def	UA008.18.b	80	16	15.7	4	n	82	5.03	1.37	4.763	11	18.6	3.9	n	NA	8	13.1	3.7	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		2.82842712474619	2.57261223020711	1.30833281965018	3.3166247903554	2.92316158071916	1.3609765531356	4	2.75366071235426	1.38629436111989	1.61541998411165	0.314810739840034	1.56087772181872	62.8	4.13995507347415	46.7572222222222	32.7661111111111	0
195	UA008	36	7	13	j	nat	nut def	UA008.13.j	75	9	20.1	5.7	n	77	3.99	0.763	1.84	9	20.5	4.2	y	NA	8	16.5	4.5	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		2.82842712474619	2.80336038090653	1.50407739677627	3	3.02042488614436	1.43508452528932	3	3.00071981506503	1.7404661748405	1.38379123090177	-0.27049724769768	0.609765571620894	114.57	4.74118598990553	46.7572222222222	32.7661111111111	0
196	UA008	26	44	24	a	nat	nut def	UA008.24.a	80	20	14.9	3.2	n	80	5.88	0.966	3.775	14	14.8	3.2	y	NA	NA	NA	NA	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	3.74165738677394	2.69462718077007	1.16315080980568	4.47213595499958	2.70136121295141	1.16315080980568	1.77155676191054	-0.0345914447696191	1.32840038270099	47.68	3.86451202275709	46.7572222222222	32.7661111111111	0
197	UA008	2	50	18	f	nat	nut def	UA008.18.f	78	12	14.6	2.1	n	78	4.66	0.835	2.618	11	14.8	3.8	y	NA	7	10.1	2.8	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		2.64575131106459	2.31253542384721	1.02961941718116	3.3166247903554	2.69462718077007	1.33500106673234	3.46410161513775	2.68102152871429	0.741937344729377	1.53901544813755	-0.180323554131282	0.962410667487708	30.66	3.42295887344367	46.7572222222222	32.7661111111111	0
198	US001	36	32	22	b	inv	nut def	US001.22.b	77	12	21.2	6.4	n	77	5.21	1.913	3.759	14	20.6	5.2	y	NA	10	16	5	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.16227766016838	2.77258872223978	1.6094379124341	3.74165738677394	3.02529107579554	1.64865862558738	3.46410161513775	3.05400118167797	1.85629799036563	1.65057985576528	0.648672690458116	1.32415296458204	135.68	4.91029917204359	45.6152333333333	-120.787533333333	0
199	US001	47	44	23	j	inv	nut def	US001.23.j	80	15	18.4	5.6	n	80	7.18	1.6	2.536	13	23	5.6	y	NA	14	17.3	3.2	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.74165738677394	2.85070650150373	1.16315080980568	3.60555127546399	3.13549421592915	1.7227665977411	3.87298334620742	2.91235066461494	1.7227665977411	1.97129938306013	0.470003629245736	0.930588036574979	103.04	4.63511726235604	45.6152333333333	-120.787533333333	0
200	US001	20	27	3	b	inv	nut def	US001.3.b	80	18	20.1	4.9	n	80	5.86	1.651	3.342	16	20.4	3.8	y	NA	12	15.3	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.46410161513775	2.72785282839839	1.09861228866811	4	3.01553490085017	1.33500106673234	4.24264068711928	3.00071981506503	1.58923520511658	1.76814960358892	0.501381164937991	1.2065694301732	98.49	4.58995502018161	45.6152333333333	-120.787533333333	0
201	US001	27	22	3	f	inv	nut def	US001.3.f	80	19	17.7	5.5	n	82	8.61	2.702	3.781	17	18	6.2	y	NA	14	15.8	4.4	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.74165738677394	2.76000994003292	1.48160454092422	4.12310562561766	2.89037175789616	1.82454929205105	4.35889894354067	2.87356463957978	1.70474809223843	2.15292431843964	0.993992239538007	1.3299885249088	97.35	4.57831273181821	45.6152333333333	-120.787533333333	0
202	US001	26	4	3	e	inv	nut def	US001.3.e	80	11	15.8	3.6	n	80	3.71	0.668	0.989	11	15.5	2.2	y	NA	6	10.7	1.5	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		2.44948974278318	2.37024374146786	0.405465108108164	3.3166247903554	2.7408400239252	0.78845736036427	3.3166247903554	2.76000994003292	1.28093384546206	1.31103187661934	-0.403467105445491	-0.0110609473594249	56.88	4.04094378549499	45.6152333333333	-120.787533333333	0
203	US001	2	1	14	f	inv	nut def	US001.14.f	78	15	15.9	3.7	n	78	6.39	1.119	2.541	15	16.4	3.5	y	NA	13	13.2	3.4	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.60555127546399	2.58021682959233	1.22377543162212	3.87298334620742	2.79728133483015	1.25276296849537	3.87298334620742	2.76631910922619	1.30833281965018	1.85473426838944	0.112435429329788	0.932557704338027	58.83	4.07465192887636	45.6152333333333	-120.787533333333	0
204	US001	13	26	3	a	inv	nut def	US001.3.a	78	16	24.7	6.3	n	78	6.98	2.384	7.859	11	24.9	5.2	y	NA	10	16.3	4.4	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.16227766016838	2.79116510781272	1.48160454092422	3.3166247903554	3.21486780347066	1.64865862558738	4	3.20680324363393	1.84054963339749	1.94304891677428	0.868779749203103	2.06165937188404	155.61	5.04735287703142	45.6152333333333	-120.787533333333	0
205	US001	49	27	20	f	inv	nut def	US001.20.f	75	18	23.1	7.5	n	77	7.58	2.289	9.607	12	23.2	4.7	y	NA	12	21.7	5.6	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.46410161513775	3.07731226054641	1.7227665977411	3.46410161513775	3.14415227867226	1.54756250871601	4.24264068711928	3.13983261752775	2.01490302054226	2.02551319965428	0.82811504097043	2.2624919994276	173.25	5.15473563807001	45.6152333333333	-120.787533333333	0
206	US002	47	21	1	i	inv	nut def	US002.1.i	80	16	18.9	3.6	n	80	5.81	1.411	1.934	10	14.9	2.2	y	NA	10	14.9	3.1	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.16227766016838	2.70136121295141	1.1314021114911	3.16227766016838	2.70136121295141	0.78845736036427	4	2.9391619220656	1.28093384546206	1.75958057086382	0.344298672870677	0.659590397031103	68.04	4.22009576752766	46.1822666666667	-118.82615	0
207	US002	20	47	1	d	inv	nut def	US002.1.d	80	22	14.8	4.7	n	80	6.56	2.028	3.604	18	16.6	4.2	y	NA	13	15.3	2.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.60555127546399	2.72785282839839	1.06471073699243	4.24264068711928	2.8094026953625	1.43508452528932	4.69041575982343	2.69462718077007	1.54756250871601	1.880990602956	0.707050085728937	1.28204433974609	69.56	4.24218968948608	46.1822666666667	-118.82615	0
208	US002	26	16	24	c	inv	nut def	US002.24.c	80	19	18.9	4.7	n	80	5.47	1.288	3.113	16	18.6	4.9	y	NA	12	14.7	3.1	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.46410161513775	2.68784749378469	1.1314021114911	4	2.92316158071916	1.58923520511658	4.35889894354067	2.9391619220656	1.54756250871601	1.69927861643389	0.253090627682162	1.13558689145947	88.83	4.48672443078161	46.1822666666667	-118.82615	0
209	US002	13	37	17	b	inv	nut def	US002.17.b	78	16	15.2	5.1	n	78	6.42	1.699	5.493	15	15.6	4.4	y	NA	10	12.5	4.2	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.16227766016838	2.52572864430826	1.43508452528932	3.87298334620742	2.74727091425549	1.48160454092422	4	2.72129542785223	1.62924053973028	1.85941811770187	0.530039842689795	1.70347455436048	77.52	4.35053596758251	46.1822666666667	-118.82615	0
210	US002	36	28	22	h	inv	nut def	US002.22.h	77	21	17.2	4.1	n	77	5.71	1.9	4.04	17	17.5	3.9	y	NA	14	15	4	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.74165738677394	2.70805020110221	1.38629436111989	4.12310562561766	2.86220088092947	1.3609765531356	4.58257569495584	2.84490938381941	1.41098697371026	1.74221902366792	0.641853886172395	1.39624469197306	70.52	4.25589635752967	46.1822666666667	-118.82615	0
211	US002	2	39	1	l	inv	nut def	US002.1.l	78	26	15.5	5.2	n	78	5.63	1.822	3.571	19	15.8	3.6	y	NA	14	15.5	2.3	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.74165738677394	2.7408400239252	0.832909122935104	4.35889894354067	2.76000994003292	1.28093384546206	5.09901951359278	2.7408400239252	1.64865862558738	1.7281094421516	0.599934798837767	1.27284566861231	80.6	4.38949864951258	46.1822666666667	-118.82615	0
212	US002	27	1	5	f	inv	nut def	US002.5.f	80	13	18.1	4.9	n	80	6.98	1.639	3.392	10	14	4.4	y	NA	14	13.4	2.1	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.74165738677394	2.59525470695687	0.741937344729377	3.16227766016838	2.63905732961526	1.48160454092422	3.60555127546399	2.89591193827178	1.58923520511658	1.94304891677428	0.494086299761693	1.22141971792966	88.69	4.48514714338836	46.1822666666667	-118.82615	0
213	US002	49	26	24	d	inv	nut def	US002.24.d	75	18	20.3	6	n	77	6.26	1.183	2.148	18	23.3	7.1	y	NA	15	18.3	3.5	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		3.87298334620742	2.90690105984738	1.25276296849537	4.24264068711928	3.14845336057165	1.96009478404727	4.24264068711928	3.01062088604774	1.79175946922805	1.83418018511201	0.16805358499625	0.764537176646618	121.8	4.8023803552758	46.1822666666667	-118.82615	0
