PopID	Rack	Pos	Mom	Indiv	Origin	LfCount1	LfLgth1	LfWdth1	ID	LfLgth1.log	LfWdth1.log	LfCount1.sq	Latitude	Longitude
1171	US001	17	41	22	f	inv	10	13.7	2.7	US001.22.f	2.61739583283408	0.993251773010283	3.16227766016838	45.6152333333333	-120.787533333333
1172	US001	6	48	23	c	inv	8	15	3.3	US001.23.c	2.70805020110221	1.19392246847243	2.82842712474619	45.6152333333333	-120.787533333333
1173	US001	45	16	22	e	inv	13	15.5	2.6	US001.22.e	2.7408400239252	0.955511445027436	3.60555127546399	45.6152333333333	-120.787533333333
1174	US001	10	33	3	g	inv	11	12.2	3.6	US001.3.g	2.50143595173921	1.28093384546206	3.3166247903554	45.6152333333333	-120.787533333333
1175	US001	39	28	20	d	inv	13	12	3	US001.20.d	2.484906649788	1.09861228866811	3.60555127546399	45.6152333333333	-120.787533333333
1176	US001	1	33	23	a	inv	11	16.1	5.2	US001.23.a	2.77881927199042	1.64865862558738	3.3166247903554	45.6152333333333	-120.787533333333
1177	US001	9	2	14	c	inv	12	13	2.6	US001.14.c	2.56494935746154	0.955511445027436	3.46410161513775	45.6152333333333	-120.787533333333
1178	US001	40	7	22	j	inv	13	15.5	5.3	US001.22.j	2.7408400239252	1.66770682055808	3.60555127546399	45.6152333333333	-120.787533333333
1179	US001	21	35	22	g	inv	12	16.4	4.7	US001.22.g	2.79728133483015	1.54756250871601	3.46410161513775	45.6152333333333	-120.787533333333
1180	US001	33	17	22	h	inv	12	14.6	3.8	US001.22.h	2.68102152871429	1.33500106673234	3.46410161513775	45.6152333333333	-120.787533333333
1181	US001	5	45	20	b	inv	9	10.5	3.4	US001.20.b	2.35137525716348	1.22377543162212	3	45.6152333333333	-120.787533333333
1182	US001	27	22	3	f	inv	14	15.8	4.4	US001.3.f	2.76000994003292	1.48160454092422	3.74165738677394	45.6152333333333	-120.787533333333
1183	US001	41	23	23	e	inv	12	17.2	3.2	US001.23.e	2.84490938381941	1.16315080980568	3.46410161513775	45.6152333333333	-120.787533333333
1184	US001	30	15	20	h	inv	13	15.3	3.6	US001.20.h	2.72785282839839	1.28093384546206	3.60555127546399	45.6152333333333	-120.787533333333
1185	US001	29	34	22	c	inv	14	15	2.9	US001.22.c	2.70805020110221	1.06471073699243	3.74165738677394	45.6152333333333	-120.787533333333
1186	US001	44	30	23	b	inv	11	13	3.8	US001.23.b	2.56494935746154	1.33500106673234	3.3166247903554	45.6152333333333	-120.787533333333
1187	US001	46	50	23	d	inv	12	14.3	4.1	US001.23.d	2.66025953726586	1.41098697371026	3.46410161513775	45.6152333333333	-120.787533333333
1188	US001	26	4	3	e	inv	6	10.7	1.5	US001.3.e	2.37024374146786	0.405465108108164	2.44948974278318	45.6152333333333	-120.787533333333
1189	US001	31	24	23	h	inv	12	17.2	3.7	US001.23.h	2.84490938381941	1.30833281965018	3.46410161513775	45.6152333333333	-120.787533333333
1190	US001	20	27	3	b	inv	12	15.3	3	US001.3.b	2.72785282839839	1.09861228866811	3.46410161513775	45.6152333333333	-120.787533333333
1191	US001	15	39	14	m	inv	12	15.5	4.2	US001.14.m	2.7408400239252	1.43508452528932	3.46410161513775	45.6152333333333	-120.787533333333
1192	US001	18	18	22	a	inv	12	13.4	2.6	US001.22.a	2.59525470695687	0.955511445027436	3.46410161513775	45.6152333333333	-120.787533333333
1193	US001	50	42	14	b	inv	11	15.4	3.1	US001.14.b	2.73436750941958	1.1314021114911	3.3166247903554	45.6152333333333	-120.787533333333
1194	US001	49	27	20	f	inv	12	21.7	5.6	US001.20.f	3.07731226054641	1.7227665977411	3.46410161513775	45.6152333333333	-120.787533333333
1195	US001	36	32	22	b	inv	10	16	5	US001.22.b	2.77258872223978	1.6094379124341	3.16227766016838	45.6152333333333	-120.787533333333
1196	US001	16	32	14	a	inv	13	15.2	3.3	US001.14.a	2.72129542785223	1.19392246847243	3.60555127546399	45.6152333333333	-120.787533333333
1197	US002	6	33	17	d	inv	11	17.2	4.4	US002.17.d	2.84490938381941	1.48160454092422	3.3166247903554	46.1822666666667	-118.82615
1198	US002	2	39	1	l	inv	14	15.5	2.3	US002.1.l	2.7408400239252	0.832909122935104	3.74165738677394	46.1822666666667	-118.82615
1199	US002	40	39	1	a	inv	15	11.5	3	US002.1.a	2.4423470353692	1.09861228866811	3.87298334620742	46.1822666666667	-118.82615
1200	US002	11	24	24	b	inv	10	12.8	2.6	US002.24.b	2.54944517092557	0.955511445027436	3.16227766016838	46.1822666666667	-118.82615
1201	US002	45	17	24	e	inv	14	16.2	3	US002.24.e	2.78501124223834	1.09861228866811	3.74165738677394	46.1822666666667	-118.82615
1202	US002	38	49	17	h	inv	11	19.5	3.5	US002.17.h	2.9704144655697	1.25276296849537	3.3166247903554	46.1822666666667	-118.82615
1203	US002	15	38	5	a	inv	11	13.6	2.9	US002.5.a	2.61006979274201	1.06471073699243	3.3166247903554	46.1822666666667	-118.82615
1204	US002	10	5	5	b	inv	12	9.4	2.6	US002.5.b	2.24070968927596	0.955511445027436	3.46410161513775	46.1822666666667	-118.82615
1205	US002	12	33	5	c	inv	11	11.6	2.3	US002.5.c	2.45100509811232	0.832909122935104	3.3166247903554	46.1822666666667	-118.82615
1206	US002	44	48	17	j	inv	10	12.2	3.2	US002.17.j	2.50143595173921	1.16315080980568	3.16227766016838	46.1822666666667	-118.82615
1207	US002	29	49	1	j	inv	13	13.3	2.6	US002.1.j	2.58776403522771	0.955511445027436	3.60555127546399	46.1822666666667	-118.82615
1208	US002	5	41	17	i	inv	12	10.7	3	US002.17.i	2.37024374146786	1.09861228866811	3.46410161513775	46.1822666666667	-118.82615
1209	US002	1	12	22	f	inv	12	17.8	3.8	US002.22.f	2.87919845729804	1.33500106673234	3.46410161513775	46.1822666666667	-118.82615
1210	US002	18	33	17	a	inv	14	16.1	3.2	US002.17.a	2.77881927199042	1.16315080980568	3.74165738677394	46.1822666666667	-118.82615
1211	US002	39	31	24	h	inv	14	12	3	US002.24.h	2.484906649788	1.09861228866811	3.74165738677394	46.1822666666667	-118.82615
1212	US002	47	21	1	i	inv	10	14.9	3.1	US002.1.i	2.70136121295141	1.1314021114911	3.16227766016838	46.1822666666667	-118.82615
1213	US002	23	9	1	g	inv	13	16.7	2.5	US002.1.g	2.81540871942271	0.916290731874155	3.60555127546399	46.1822666666667	-118.82615
1214	US002	30	48	1	b	inv	13	13.7	3.4	US002.1.b	2.61739583283408	1.22377543162212	3.60555127546399	46.1822666666667	-118.82615
1215	US002	48	13	22	g	inv	13	16.8	3.9	US002.22.g	2.82137888640921	1.3609765531356	3.60555127546399	46.1822666666667	-118.82615
1216	US002	19	2	17	f	inv	12	15	2.9	US002.17.f	2.70805020110221	1.06471073699243	3.46410161513775	46.1822666666667	-118.82615
1217	US002	33	39	22	a	inv	13	16.9	3.1	US002.22.a	2.82731362192903	1.1314021114911	3.60555127546399	46.1822666666667	-118.82615
1218	US002	17	29	22	j	inv	17	14.7	3.4	US002.22.j	2.68784749378469	1.22377543162212	4.12310562561766	46.1822666666667	-118.82615
1219	US002	37	50	24	a	inv	13	13	3.5	US002.24.a	2.56494935746154	1.25276296849537	3.60555127546399	46.1822666666667	-118.82615
1220	US002	9	50	22	o	inv	14	18.1	3.4	US002.22.o	2.89591193827178	1.22377543162212	3.74165738677394	46.1822666666667	-118.82615
1221	US002	3	6	17	g	inv	15	12.1	3.4	US002.17.g	2.4932054526027	1.22377543162212	3.87298334620742	46.1822666666667	-118.82615
1222	US002	35	26	17	e	inv	11	15	4	US002.17.e	2.70805020110221	1.38629436111989	3.3166247903554	46.1822666666667	-118.82615
1223	US002	22	5	5	g	inv	13	15.6	4.2	US002.5.g	2.74727091425549	1.43508452528932	3.60555127546399	46.1822666666667	-118.82615
1224	US002	24	7	1	c	inv	13	14.8	4.5	US002.1.c	2.69462718077007	1.50407739677627	3.60555127546399	46.1822666666667	-118.82615
1225	US002	28	4	22	e	inv	13	17.6	4.2	US002.22.e	2.86789890204411	1.43508452528932	3.60555127546399	46.1822666666667	-118.82615
1226	US002	26	16	24	c	inv	12	14.7	3.1	US002.24.c	2.68784749378469	1.1314021114911	3.46410161513775	46.1822666666667	-118.82615
1227	US002	46	47	5	i	inv	10	12.2	3.4	US002.5.i	2.50143595173921	1.22377543162212	3.16227766016838	46.1822666666667	-118.82615
1228	US002	7	7	22	i	inv	15	18.9	4.6	US002.22.i	2.9391619220656	1.52605630349505	3.87298334620742	46.1822666666667	-118.82615
1229	US002	27	1	5	f	inv	14	13.4	2.1	US002.5.f	2.59525470695687	0.741937344729377	3.74165738677394	46.1822666666667	-118.82615
1230	US002	4	49	22	c	inv	10	16.2	3.1	US002.22.c	2.78501124223834	1.1314021114911	3.16227766016838	46.1822666666667	-118.82615
1231	US002	41	21	5	j	inv	12	16	2	US002.5.j	2.77258872223978	0.693147180559945	3.46410161513775	46.1822666666667	-118.82615
1232	US002	13	37	17	b	inv	10	12.5	4.2	US002.17.b	2.52572864430826	1.43508452528932	3.16227766016838	46.1822666666667	-118.82615
1233	US002	34	14	22	d	inv	13	16.5	4	US002.22.d	2.80336038090653	1.38629436111989	3.60555127546399	46.1822666666667	-118.82615
1234	US002	49	26	24	d	inv	15	18.3	3.5	US002.24.d	2.90690105984738	1.25276296849537	3.87298334620742	46.1822666666667	-118.82615
1235	US002	32	3	1	h	inv	12	15.1	3.9	US002.1.h	2.71469474382088	1.3609765531356	3.46410161513775	46.1822666666667	-118.82615
1236	US002	36	28	22	h	inv	14	15	4	US002.22.h	2.70805020110221	1.38629436111989	3.74165738677394	46.1822666666667	-118.82615
1237	US002	16	37	17	c	inv	17	16.2	4.6	US002.17.c	2.78501124223834	1.52605630349505	4.12310562561766	46.1822666666667	-118.82615
1238	US002	14	45	24	f	inv	11	13	2.6	US002.24.f	2.56494935746154	0.955511445027436	3.3166247903554	46.1822666666667	-118.82615
1239	US002	21	39	5	e	inv	11	10.7	2.6	US002.5.e	2.37024374146786	0.955511445027436	3.3166247903554	46.1822666666667	-118.82615
1240	US002	43	39	24	i	inv	15	13.3	2.9	US002.24.i	2.58776403522771	1.06471073699243	3.87298334620742	46.1822666666667	-118.82615
1241	US002	20	47	1	d	inv	13	15.3	2.9	US002.1.d	2.72785282839839	1.06471073699243	3.60555127546399	46.1822666666667	-118.82615
1242	US002	50	16	5	h	inv	12	14.2	3.2	US002.5.h	2.65324196460721	1.16315080980568	3.46410161513775	46.1822666666667	-118.82615
1243	US002	31	32	1	f	inv	13	14.2	4.5	US002.1.f	2.65324196460721	1.50407739677627	3.60555127546399	46.1822666666667	-118.82615
1244	US002	25	22	24	g	inv	10	15.5	3.6	US002.24.g	2.7408400239252	1.28093384546206	3.16227766016838	46.1822666666667	-118.82615
1245	US002	8	15	5	d	inv	13	11	2.3	US002.5.d	2.39789527279837	0.832909122935104	3.60555127546399	46.1822666666667	-118.82615
1246	US002	42	26	24	j	inv	14	16	3.8	US002.24.j	2.77258872223978	1.33500106673234	3.74165738677394	46.1822666666667	-118.82615
1247	US003	13	48	28	j	inv	11	17	3.9	US003.28.j	2.83321334405622	1.3609765531356	3.3166247903554	46.60415	-116.64175
1248	US003	50	11	27	c	inv	10	14.5	3.8	US003.27.c	2.67414864942653	1.33500106673234	3.16227766016838	46.60415	-116.64175
1249	US003	48	3	27	f	inv	10	17.2	5.3	US003.27.f	2.84490938381941	1.66770682055808	3.16227766016838	46.60415	-116.64175
1250	US003	30	39	6	a	inv	10	16.5	2.9	US003.6.a	2.80336038090653	1.06471073699243	3.16227766016838	46.60415	-116.64175
1251	US003	29	18	27	g	inv	9	20.1	3.2	US003.27.g	3.00071981506503	1.16315080980568	3	46.60415	-116.64175
1252	US003	45	48	20	a	inv	16	16.9	3.5	US003.20.a	2.82731362192903	1.25276296849537	4	46.60415	-116.64175
1253	US003	44	35	19	i	inv	12	12.2	2.8	US003.19.i	2.50143595173921	1.02961941718116	3.46410161513775	46.60415	-116.64175
1254	US003	41	11	19	d	inv	15	13.4	2.2	US003.19.d	2.59525470695687	0.78845736036427	3.87298334620742	46.60415	-116.64175
1255	US003	16	22	19	e	inv	11	10.3	2.5	US003.19.e	2.33214389523559	0.916290731874155	3.3166247903554	46.60415	-116.64175
1256	US003	35	30	19	c	inv	18	14	4	US003.19.c	2.63905732961526	1.38629436111989	4.24264068711928	46.60415	-116.64175
1257	US003	11	27	6	i	inv	8	12.6	3.1	US003.6.i	2.53369681395743	1.1314021114911	2.82842712474619	46.60415	-116.64175
1258	US003	5	49	6	f	inv	6	12.9	2.1	US003.6.f	2.55722731136763	0.741937344729377	2.44948974278318	46.60415	-116.64175
1259	US003	20	28	28	i	inv	10	17.3	4.8	US003.28.i	2.85070650150373	1.56861591791385	3.16227766016838	46.60415	-116.64175
1260	US003	40	25	6	j	inv	9	11.5	4	US003.6.j	2.4423470353692	1.38629436111989	3	46.60415	-116.64175
1261	US003	22	6	20	h	inv	9	15.1	2.5	US003.20.h	2.71469474382088	0.916290731874155	3	46.60415	-116.64175
1262	US003	49	29	20	f	inv	11	17.3	4.2	US003.20.f	2.85070650150373	1.43508452528932	3.3166247903554	46.60415	-116.64175
1263	US003	10	3	28	c	inv	15	11.2	3.1	US003.28.c	2.41591377830105	1.1314021114911	3.87298334620742	46.60415	-116.64175
1264	US003	33	47	20	g	inv	11	15.6	3.6	US003.20.g	2.74727091425549	1.28093384546206	3.3166247903554	46.60415	-116.64175
1265	US003	4	33	28	g	inv	11	18.3	3.5	US003.28.g	2.90690105984738	1.25276296849537	3.3166247903554	46.60415	-116.64175
1266	US003	18	4	27	j	inv	10	15.4	3.5	US003.27.j	2.73436750941958	1.25276296849537	3.16227766016838	46.60415	-116.64175
1267	US003	2	26	28	h	inv	11	19.5	5.4	US003.28.h	2.9704144655697	1.68639895357023	3.3166247903554	46.60415	-116.64175
1268	US003	24	38	6	h	inv	6	11.8	2.4	US003.6.h	2.46809953147162	0.8754687373539	2.44948974278318	46.60415	-116.64175
1269	US003	6	2	19	g	inv	13	14.9	3.3	US003.19.g	2.70136121295141	1.19392246847243	3.60555127546399	46.60415	-116.64175
1270	US003	28	36	20	c	inv	12	15.2	3.3	US003.20.c	2.72129542785223	1.19392246847243	3.46410161513775	46.60415	-116.64175
1271	US003	3	1	19	j	inv	13	10.1	3	US003.19.j	2.31253542384721	1.09861228866811	3.60555127546399	46.60415	-116.64175
1272	US003	25	29	28	a	inv	12	16.5	4.4	US003.28.a	2.80336038090653	1.48160454092422	3.46410161513775	46.60415	-116.64175
1273	US003	32	39	6	g	inv	8	15.4	3.6	US003.6.g	2.73436750941958	1.28093384546206	2.82842712474619	46.60415	-116.64175
1274	US003	23	10	28	e	inv	14	16.3	3.3	US003.28.e	2.79116510781272	1.19392246847243	3.74165738677394	46.60415	-116.64175
1275	US003	36	4	6	b	inv	7	17.5	5	US003.6.b	2.86220088092947	1.6094379124341	2.64575131106459	46.60415	-116.64175
1276	US003	7	17	20	j	inv	15	19	2.9	US003.20.j	2.94443897916644	1.06471073699243	3.87298334620742	46.60415	-116.64175
1277	US003	37	21	27	i	inv	13	13	3	US003.27.i	2.56494935746154	1.09861228866811	3.60555127546399	46.60415	-116.64175
1278	US003	15	27	6	e	inv	8	8.9	3	US003.6.e	2.18605127673809	1.09861228866811	2.82842712474619	46.60415	-116.64175
1279	US003	39	15	28	f	inv	13	17	3.5	US003.28.f	2.83321334405622	1.25276296849537	3.60555127546399	46.60415	-116.64175
1280	US003	27	9	20	i	inv	10	15	2	US003.20.i	2.70805020110221	0.693147180559945	3.16227766016838	46.60415	-116.64175
1281	US003	17	25	6	d	inv	9	14.6	4	US003.6.d	2.68102152871429	1.38629436111989	3	46.60415	-116.64175
1282	US003	1	30	20	d	inv	12	13.4	3.7	US003.20.d	2.59525470695687	1.30833281965018	3.46410161513775	46.60415	-116.64175
1283	US003	19	36	6	c	inv	10	13.9	2.2	US003.6.c	2.63188884013665	0.78845736036427	3.16227766016838	46.60415	-116.64175
1284	US003	34	1	27	b	inv	11	13	3.5	US003.27.b	2.56494935746154	1.25276296849537	3.3166247903554	46.60415	-116.64175
1285	US003	21	45	27	e	inv	10	13.6	3.4	US003.27.e	2.61006979274201	1.22377543162212	3.16227766016838	46.60415	-116.64175
1286	US003	38	30	28	d	inv	11	20	4	US003.28.d	2.99573227355399	1.38629436111989	3.3166247903554	46.60415	-116.64175
1287	US003	9	48	20	b	inv	14	12.5	2.6	US003.20.b	2.52572864430826	0.955511445027436	3.74165738677394	46.60415	-116.64175
1288	US003	42	5	19	f	inv	12	13.5	4.4	US003.19.f	2.60268968544438	1.48160454092422	3.46410161513775	46.60415	-116.64175
1289	US003	12	42	19	a	inv	11	11.6	3.2	US003.19.a	2.45100509811232	1.16315080980568	3.3166247903554	46.60415	-116.64175
1290	US003	26	45	19	h	inv	10	10.3	2.9	US003.19.h	2.33214389523559	1.06471073699243	3.16227766016838	46.60415	-116.64175
1291	US003	31	10	20	e	inv	13	18.8	3.5	US003.20.e	2.9338568698359	1.25276296849537	3.60555127546399	46.60415	-116.64175
1292	US003	8	16	28	b	inv	9	17.4	5.5	US003.28.b	2.85647020622048	1.70474809223843	3	46.60415	-116.64175
1293	US003	47	48	19	b	inv	14	17.3	3.7	US003.19.b	2.85070650150373	1.30833281965018	3.74165738677394	46.60415	-116.64175
1294	US003	46	48	27	h	inv	9	14.8	4.2	US003.27.h	2.69462718077007	1.43508452528932	3	46.60415	-116.64175
1295	US003	14	31	27	d	inv	11	14.5	4.3	US003.27.d	2.67414864942653	1.45861502269952	3.3166247903554	46.60415	-116.64175
1296	US003	43	14	27	a	inv	14	17.3	4.2	US003.27.a	2.85070650150373	1.43508452528932	3.74165738677394	46.60415	-116.64175
1297	US011	8	29	13	c	inv	8	11.1	2.3	US011.13.c	2.40694510831829	0.832909122935104	2.82842712474619	43.3855277777778	-106.937333333333
1298	US011	41	25	12	a	inv	2	6.1	0.7	US011.12.a	1.80828877117927	-0.356674943938732	1.4142135623731	43.3855277777778	-106.937333333333
1299	US011	16	14	8	g	inv	11	14.9	5.5	US011.8.g	2.70136121295141	1.70474809223843	3.3166247903554	43.3855277777778	-106.937333333333
1300	US011	1	44	8	l	inv	10	11.7	4.8	US011.8.l	2.45958884180371	1.56861591791385	3.16227766016838	43.3855277777778	-106.937333333333
1301	US011	2	42	8	d	inv	12	12.9	2.4	US011.8.d	2.55722731136763	0.8754687373539	3.46410161513775	43.3855277777778	-106.937333333333
1302	US011	12	15	8	k	inv	7	10.3	1.8	US011.8.k	2.33214389523559	0.587786664902119	2.64575131106459	43.3855277777778	-106.937333333333
1303	US011	22	20	8	j	inv	12	11.1	4.1	US011.8.j	2.40694510831829	1.41098697371026	3.46410161513775	43.3855277777778	-106.937333333333
1304	US011	29	15	8	c	inv	11	11.9	3.2	US011.8.c	2.47653840011748	1.16315080980568	3.3166247903554	43.3855277777778	-106.937333333333
1305	US011	10	37	8	f	inv	11	10.4	3.6	US011.8.f	2.34180580614733	1.28093384546206	3.3166247903554	43.3855277777778	-106.937333333333
1306	US011	35	49	12	e	inv	8	14.3	3.5	US011.12.e	2.66025953726586	1.25276296849537	2.82842712474619	43.3855277777778	-106.937333333333
1307	US011	11	15	8	b	inv	11	19.4	3.9	US011.8.b	2.96527306606928	1.3609765531356	3.3166247903554	43.3855277777778	-106.937333333333
1308	US011	50	39	13	a	inv	7	11.2	1.8	US011.13.a	2.41591377830105	0.587786664902119	2.64575131106459	43.3855277777778	-106.937333333333
1309	US011	4	39	8	h	inv	12	14.2	2.7	US011.8.h	2.65324196460721	0.993251773010283	3.46410161513775	43.3855277777778	-106.937333333333
1310	US011	42	47	12	b	inv	5	9.6	1	US011.12.b	2.26176309847379	0	2.23606797749979	43.3855277777778	-106.937333333333
1311	US011	24	32	8	a	inv	11	13.8	4.6	US011.8.a	2.62466859216316	1.52605630349505	3.3166247903554	43.3855277777778	-106.937333333333
1312	US011	49	24	8	i	inv	9	17.2	3.6	US011.8.i	2.84490938381941	1.28093384546206	3	43.3855277777778	-106.937333333333
1313	US011	48	31	8	e	inv	9	11.8	3.2	US011.8.e	2.46809953147162	1.16315080980568	3	43.3855277777778	-106.937333333333
1314	US012	28	39	31	i	inv	6	8	1.7	US012.31.i	2.07944154167984	0.53062825106217	2.44948974278318	40.5281527777778	-104.848788888889
1315	US012	7	43	29	c	inv	6	12.8	1.5	US012.29.c	2.54944517092557	0.405465108108164	2.44948974278318	40.5281527777778	-104.848788888889
1316	US012	44	7	31	b	inv	8	15.8	4	US012.31.b	2.76000994003292	1.38629436111989	2.82842712474619	40.5281527777778	-104.848788888889
1317	US012	8	14	28	f	inv	5	9.2	1.6	US012.28.f	2.21920348405499	0.470003629245736	2.23606797749979	40.5281527777778	-104.848788888889
1318	US012	40	5	35	b	inv	7	16.9	5.8	US012.35.b	2.82731362192903	1.75785791755237	2.64575131106459	40.5281527777778	-104.848788888889
1319	US012	11	29	31	f	inv	5	11.3	2.1	US012.31.f	2.42480272571829	0.741937344729377	2.23606797749979	40.5281527777778	-104.848788888889
1320	US012	14	38	31	a	inv	7	16.8	4.1	US012.31.a	2.82137888640921	1.41098697371026	2.64575131106459	40.5281527777778	-104.848788888889
1321	US012	17	35	28	a	inv	7	15.7	3.5	US012.28.a	2.75366071235426	1.25276296849537	2.64575131106459	40.5281527777778	-104.848788888889
1322	US012	45	34	29	h	inv	9	17.7	4	US012.29.h	2.87356463957978	1.38629436111989	3	40.5281527777778	-104.848788888889
1323	US012	49	18	35	e	inv	8	15	3.6	US012.35.e	2.70805020110221	1.28093384546206	2.82842712474619	40.5281527777778	-104.848788888889
1324	US012	46	17	31	e	inv	7	11.6	3	US012.31.e	2.45100509811232	1.09861228866811	2.64575131106459	40.5281527777778	-104.848788888889
1325	US012	25	27	28	c	inv	5	14.7	2.4	US012.28.c	2.68784749378469	0.8754687373539	2.23606797749979	40.5281527777778	-104.848788888889
1326	US012	9	15	35	h	inv	2	8.9	1.2	US012.35.h	2.18605127673809	0.182321556793955	1.4142135623731	40.5281527777778	-104.848788888889
1327	US012	50	25	29	b	inv	9	15	3.8	US012.29.b	2.70805020110221	1.33500106673234	3	40.5281527777778	-104.848788888889
1328	US012	32	21	28	e	inv	6	16.1	1.9	US012.28.e	2.77881927199042	0.641853886172395	2.44948974278318	40.5281527777778	-104.848788888889
1329	US012	47	22	31	h	inv	4	10.2	1.2	US012.31.h	2.32238772029023	0.182321556793955	2	40.5281527777778	-104.848788888889
1330	US012	35	36	29	e	inv	8	14	3	US012.29.e	2.63905732961526	1.09861228866811	2.82842712474619	40.5281527777778	-104.848788888889
1331	US012	38	24	29	a	inv	8	18.5	6	US012.29.a	2.91777073208428	1.79175946922805	2.82842712474619	40.5281527777778	-104.848788888889
1332	US012	12	41	28	b	inv	7	17.7	4.2	US012.28.b	2.87356463957978	1.43508452528932	2.64575131106459	40.5281527777778	-104.848788888889
1333	US012	15	3	28	d	inv	7	18	2.5	US012.28.d	2.89037175789616	0.916290731874155	2.64575131106459	40.5281527777778	-104.848788888889
1334	US012	5	13	31	d	inv	7	10.6	2.2	US012.31.d	2.36085400111802	0.78845736036427	2.64575131106459	40.5281527777778	-104.848788888889
1335	US012	43	28	31	c	inv	4	14	2.8	US012.31.c	2.63905732961526	1.02961941718116	2	40.5281527777778	-104.848788888889
1336	US012	27	31	35	f	inv	4	9.6	0.7	US012.35.f	2.26176309847379	-0.356674943938732	2	40.5281527777778	-104.848788888889
1337	US013	7	22	14	f	inv	3	11.4	1.7	US013.14.f	2.43361335540045	0.53062825106217	1.73205080756888	40.5612027777778	-104.865452777778
1338	US013	43	50	14	c	inv	9	15.9	2.3	US013.14.c	2.76631910922619	0.832909122935104	3	40.5612027777778	-104.865452777778
1339	US013	38	38	23	a	inv	8	15	5	US013.23.a	2.70805020110221	1.6094379124341	2.82842712474619	40.5612027777778	-104.865452777778
1340	US013	1	13	14	b	inv	9	13.7	4.6	US013.14.b	2.61739583283408	1.52605630349505	3	40.5612027777778	-104.865452777778
1341	US013	18	42	23	b	inv	4	10	1.5	US013.23.b	2.30258509299405	0.405465108108164	2	40.5612027777778	-104.865452777778
1342	US013	2	6	14	a	inv	10	12.6	3.7	US013.14.a	2.53369681395743	1.30833281965018	3.16227766016838	40.5612027777778	-104.865452777778
1343	US013	50	19	14	e	inv	12	15.9	4	US013.14.e	2.76631910922619	1.38629436111989	3.46410161513775	40.5612027777778	-104.865452777778
1344	US013	40	44	2	a	inv	6	18.5	5.5	US013.2.a	2.91777073208428	1.70474809223843	2.44948974278318	40.5612027777778	-104.865452777778
1345	US013	37	47	4	g	inv	NA	NA	NA	US013.4.g	NA	NA	NA	40.5612027777778	-104.865452777778
1346	US014	5	15	17	g	inv	6	8.7	1.7	US014.17.g	2.16332302566054	0.53062825106217	2.44948974278318	40.1222666666667	-101.280283333333
1347	US014	30	50	17	b	inv	9	13.9	3.7	US014.17.b	2.63188884013665	1.30833281965018	3	40.1222666666667	-101.280283333333
1348	US014	29	10	16	i	inv	15	14.8	3.9	US014.16.i	2.69462718077007	1.3609765531356	3.87298334620742	40.1222666666667	-101.280283333333
1349	US014	46	34	22	j	inv	10	16.3	4.5	US014.22.j	2.79116510781272	1.50407739677627	3.16227766016838	40.1222666666667	-101.280283333333
1350	US014	25	11	17	f	inv	6	10.9	1.9	US014.17.f	2.3887627892351	0.641853886172395	2.44948974278318	40.1222666666667	-101.280283333333
1351	US014	49	31	4	b	inv	6	13	2	US014.4.b	2.56494935746154	0.693147180559945	2.44948974278318	40.1222666666667	-101.280283333333
1352	US014	21	5	17	c	inv	9	16.2	4.3	US014.17.c	2.78501124223834	1.45861502269952	3	40.1222666666667	-101.280283333333
1353	US014	37	20	16	n	inv	8	12	2.5	US014.16.n	2.484906649788	0.916290731874155	2.82842712474619	40.1222666666667	-101.280283333333
1354	US014	16	46	16	c	inv	10	15.4	5.3	US014.16.c	2.73436750941958	1.66770682055808	3.16227766016838	40.1222666666667	-101.280283333333
1355	US014	33	14	16	f	inv	9	14	2.3	US014.16.f	2.63905732961526	0.832909122935104	3	40.1222666666667	-101.280283333333
1356	US014	35	9	16	b	inv	11	17	4.5	US014.16.b	2.83321334405622	1.50407739677627	3.3166247903554	40.1222666666667	-101.280283333333
1357	US014	36	6	20	b	inv	8	15	4.5	US014.20.b	2.70805020110221	1.50407739677627	2.82842712474619	40.1222666666667	-101.280283333333
1358	US014	31	43	22	d	inv	9	14.5	2.6	US014.22.d	2.67414864942653	0.955511445027436	3	40.1222666666667	-101.280283333333
1359	US014	19	32	17	e	inv	7	14.6	3.2	US014.17.e	2.68102152871429	1.16315080980568	2.64575131106459	40.1222666666667	-101.280283333333
1360	US014	20	44	22	f	inv	9	16	4.7	US014.22.f	2.77258872223978	1.54756250871601	3	40.1222666666667	-101.280283333333
1361	US014	4	15	22	g	inv	9	12.7	3.1	US014.22.g	2.54160199346455	1.1314021114911	3	40.1222666666667	-101.280283333333
1362	US014	15	30	16	l	inv	9	13.9	2.6	US014.16.l	2.63188884013665	0.955511445027436	3	40.1222666666667	-101.280283333333
1363	US014	1	27	4	a	inv	6	14.2	2.1	US014.4.a	2.65324196460721	0.741937344729377	2.44948974278318	40.1222666666667	-101.280283333333
1364	US014	9	8	22	a	inv	8	12.8	3.8	US014.22.a	2.54944517092557	1.33500106673234	2.82842712474619	40.1222666666667	-101.280283333333
1365	US014	26	29	20	a	inv	9	14	4.7	US014.20.a	2.63905732961526	1.54756250871601	3	40.1222666666667	-101.280283333333
1366	US014	45	47	16	g	inv	11	14.1	3.6	US014.16.g	2.64617479738412	1.28093384546206	3.3166247903554	40.1222666666667	-101.280283333333
1367	US014	18	48	16	m	inv	6	12.5	2.1	US014.16.m	2.52572864430826	0.741937344729377	2.44948974278318	40.1222666666667	-101.280283333333
